Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39240,2023-06-24 00:00:00,66.55,43.0,24.0,0.0,127.0,68.0,3.0
39241,2023-06-24 01:00:00,63.66,43.0,24.0,6.0,133.0,68.0,3.0
39242,2023-06-24 02:00:00,65.8,43.0,24.0,23.0,107.0,68.0,3.0
39243,2023-06-24 03:00:00,62.31,43.0,24.0,63.0,83.0,67.0,3.0
39244,2023-06-24 04:00:00,56.89,43.0,24.0,130.0,43.0,67.0,3.0
39245,2023-06-24 05:00:00,54.23,44.0,24.0,183.0,12.0,66.0,3.0
39246,2023-06-24 06:00:00,46.52,44.0,24.0,245.0,5.0,66.0,3.0
39247,2023-06-24 07:00:00,38.89,44.0,24.0,318.0,8.0,66.0,3.0
39248,2023-06-24 08:00:00,36.01,44.0,24.0,347.0,16.0,66.0,3.0
39249,2023-06-24 09:00:00,32.86,44.0,24.0,374.0,37.0,66.0,3.0
39250,2023-06-24 10:00:00,35.17,44.0,24.0,332.0,47.0,62.0,3.0
39251,2023-06-24 11:00:00,31.75,44.0,24.0,370.0,63.0,63.0,3.0
39252,2023-06-24 12:00:00,29.89,43.0,24.0,368.0,86.0,66.0,3.0
39253,2023-06-24 13:00:00,33.59,43.0,24.0,295.0,94.0,66.0,3.0
39254,2023-06-24 14:00:00,37.2,44.0,24.0,224.0,122.0,67.0,3.0
39255,2023-06-24 15:00:00,38.72,44.0,24.0,166.0,161.0,67.0,3.0
39256,2023-06-24 16:00:00,42.67,44.0,24.0,89.0,195.0,67.0,3.0
39257,2023-06-24 17:00:00,49.88,44.0,24.0,50.0,173.0,67.0,3.0
39258,2023-06-24 18:00:00,59.23,44.0,24.0,4.0,161.0,68.0,3.0
39259,2023-06-24 19:00:00,56.98,44.0,24.0,0.0,177.0,68.0,3.0
39260,2023-06-24 20:00:00,59.82,44.0,24.0,0.0,162.0,68.0,3.0
39261,2023-06-24 21:00:00,62.3,44.0,24.0,0.0,150.0,68.0,3.0
39262,2023-06-24 22:00:00,67.18,44.0,24.0,0.0,129.0,68.0,3.0
39263,2023-06-24 23:00:00,72.31,44.0,24.0,0.0,111.0,67.0,3.0
