Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38976,2023-06-13 00:00:00,2024-07-17 00:00:00,3.1,74.85,36.0,24.0,0.0,71.0,67.0,3.0
38977,2023-06-13 01:00:00,2024-07-17 00:00:00,3.1,77.24,35.0,24.0,5.0,56.0,67.0,3.0
38978,2023-06-13 02:00:00,2024-07-17 00:00:00,3.1,68.26,35.0,24.0,22.0,64.0,67.0,3.0
38979,2023-06-13 03:00:00,2024-07-17 00:00:00,3.1,62.45,35.0,24.0,57.0,49.0,67.0,3.0
38980,2023-06-13 04:00:00,2024-07-17 00:00:00,3.1,49.41,35.0,24.0,125.0,43.0,67.0,3.0
38981,2023-06-13 05:00:00,2024-07-17 00:00:00,3.1,41.45,36.0,24.0,206.0,27.0,67.0,3.0
38982,2023-06-13 06:00:00,2024-07-17 00:00:00,3.1,36.93,36.0,24.0,276.0,17.0,66.0,4.0
38983,2023-06-13 07:00:00,2024-07-17 00:00:00,3.1,28.71,36.0,24.0,358.0,37.0,66.0,3.0
38984,2023-06-13 08:00:00,2024-07-17 00:00:00,3.1,25.52,35.0,24.0,388.0,59.0,66.0,3.0
38985,2023-06-13 09:00:00,2024-07-17 00:00:00,3.1,23.22,35.0,24.0,419.0,85.0,66.0,3.0
38986,2023-06-13 10:00:00,2024-07-17 00:00:00,3.1,56.84,36.0,24.0,449.0,106.0,66.0,49.0
38987,2023-06-13 11:00:00,2024-07-17 00:00:00,3.1,29.81,36.0,24.0,420.0,102.0,66.0,11.0
38988,2023-06-13 12:00:00,2024-07-17 00:00:00,3.1,24.27,36.0,24.0,393.0,98.0,66.0,3.0
38989,2023-06-13 13:00:00,2024-07-17 00:00:00,3.1,27.81,36.0,24.0,313.0,99.0,66.0,3.0
38990,2023-06-13 14:00:00,2024-07-17 00:00:00,3.1,34.76,36.0,24.0,262.0,104.0,66.0,7.0
38991,2023-06-13 15:00:00,2024-07-17 00:00:00,3.1,38.8,36.0,24.0,216.0,98.0,66.0,7.0
38992,2023-06-13 16:00:00,2024-07-17 00:00:00,3.1,45.82,36.0,24.0,139.0,95.0,66.0,6.0
38993,2023-06-13 17:00:00,2024-07-17 00:00:00,3.1,57.63,36.0,24.0,68.0,90.0,67.0,6.0
38994,2023-06-13 18:00:00,2024-07-17 00:00:00,3.1,64.75,36.0,24.0,3.0,124.0,66.0,6.0
38995,2023-06-13 19:00:00,2024-07-17 00:00:00,3.1,51.41,35.0,47.0,0.0,165.0,66.0,6.0
38996,2023-06-13 20:00:00,2024-07-17 00:00:00,3.1,47.54,35.0,24.0,0.0,214.0,66.0,6.0
38997,2023-06-13 21:00:00,2024-07-17 00:00:00,3.1,40.2,35.0,47.0,0.0,253.0,67.0,6.0
38998,2023-06-13 22:00:00,2024-07-17 00:00:00,3.1,38.59,35.0,24.0,0.0,293.0,67.0,6.0
38999,2023-06-13 23:00:00,2024-07-17 00:00:00,3.1,39.23,35.0,24.0,0.0,286.0,67.0,6.0
