Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35976,2023-02-08 00:00:00,93.78,26.0,47.0,0.0,267.0,84.0,6.0
35977,2023-02-08 01:00:00,83.49,26.0,47.0,0.0,328.0,84.0,6.0
35978,2023-02-08 02:00:00,83.94,26.0,47.0,0.0,325.0,84.0,6.0
35979,2023-02-08 03:00:00,81.91,26.0,47.0,0.0,339.0,84.0,6.0
35980,2023-02-08 04:00:00,80.61,26.0,68.0,0.0,338.0,83.0,7.0
35981,2023-02-08 05:00:00,81.72,26.0,86.0,0.0,326.0,84.0,8.0
35982,2023-02-08 06:00:00,74.84,27.0,88.0,8.0,372.0,83.0,7.0
35983,2023-02-08 07:00:00,71.73,27.0,94.0,31.0,382.0,81.0,7.0
35984,2023-02-08 08:00:00,71.98,27.0,94.0,61.0,361.0,83.0,6.0
35985,2023-02-08 09:00:00,70.55,26.0,96.0,95.0,353.0,83.0,6.0
35986,2023-02-08 10:00:00,69.98,26.0,71.0,104.0,375.0,83.0,6.0
35987,2023-02-08 11:00:00,71.85,26.0,92.0,87.0,343.0,82.0,6.0
35988,2023-02-08 12:00:00,75.17,26.0,88.0,62.0,325.0,82.0,6.0
35989,2023-02-08 13:00:00,81.66,26.0,88.0,31.0,287.0,82.0,6.0
35990,2023-02-08 14:00:00,85.77,26.0,88.0,8.0,271.0,82.0,6.0
35991,2023-02-08 15:00:00,89.4,26.0,88.0,0.0,255.0,83.0,6.0
35992,2023-02-08 16:00:00,87.64,26.0,90.0,0.0,262.0,82.0,6.0
35993,2023-02-08 17:00:00,84.12,25.0,88.0,0.0,291.0,83.0,7.0
35994,2023-02-08 18:00:00,80.75,26.0,79.0,0.0,328.0,83.0,7.0
35995,2023-02-08 19:00:00,81.29,26.0,79.0,0.0,324.0,83.0,7.0
35996,2023-02-08 20:00:00,83.06,26.0,78.0,0.0,308.0,81.0,7.0
35997,2023-02-08 21:00:00,86.31,26.0,47.0,0.0,314.0,82.0,7.0
35998,2023-02-08 22:00:00,77.75,26.0,47.0,0.0,368.0,83.0,6.0
35999,2023-02-08 23:00:00,71.58,26.0,91.0,0.0,390.0,84.0,6.0
