UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-02-14 00:00:00,21.0,25.0,0.0,397.0,83.0,7.0
2023-02-14 01:00:00,21.0,38.0,0.0,389.0,83.0,7.0
2023-02-14 02:00:00,21.0,47.0,0.0,391.0,83.0,8.0
2023-02-14 03:00:00,21.0,47.0,0.0,371.0,83.0,8.0
2023-02-14 04:00:00,21.0,47.0,0.0,353.0,83.0,8.0
2023-02-14 05:00:00,21.0,91.0,0.0,333.0,82.0,9.0
2023-02-14 06:00:00,21.0,98.0,19.0,304.0,82.0,9.0
2023-02-14 07:00:00,21.0,88.0,65.0,259.0,82.0,9.0
2023-02-14 08:00:00,21.0,88.0,119.0,178.0,82.0,9.0
2023-02-14 09:00:00,22.0,88.0,164.0,102.0,83.0,9.0
2023-02-14 10:00:00,21.0,88.0,192.0,70.0,83.0,9.0
2023-02-14 11:00:00,22.0,88.0,193.0,66.0,83.0,8.0
2023-02-14 12:00:00,22.0,88.0,171.0,71.0,83.0,8.0
2023-02-14 13:00:00,21.0,92.0,117.0,69.0,83.0,8.0
2023-02-14 14:00:00,21.0,96.0,47.0,81.0,83.0,8.0
2023-02-14 15:00:00,21.0,98.0,2.0,91.0,83.0,8.0
2023-02-14 16:00:00,21.0,95.0,0.0,148.0,82.0,8.0
2023-02-14 17:00:00,20.0,98.0,0.0,191.0,82.0,8.0
2023-02-14 18:00:00,20.0,88.0,0.0,151.0,83.0,8.0
2023-02-14 19:00:00,20.0,88.0,0.0,118.0,84.0,8.0
2023-02-14 20:00:00,20.0,88.0,0.0,98.0,82.0,8.0
2023-02-14 21:00:00,20.0,47.0,0.0,78.0,83.0,8.0
2023-02-14 22:00:00,21.0,47.0,0.0,59.0,84.0,8.0
2023-02-14 23:00:00,21.0,47.0,0.0,78.0,85.0,8.0
