Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
41976,2023-10-16 00:00:00,48.04,46.0,25.0,0.0,295.0,87.0,9.0
41977,2023-10-16 01:00:00,41.49,46.0,24.0,0.0,369.0,87.0,9.0
41978,2023-10-16 02:00:00,41.31,53.0,24.0,0.0,427.0,87.0,9.0
41979,2023-10-16 03:00:00,55.55,86.0,24.0,0.0,460.0,87.0,9.0
41980,2023-10-16 04:00:00,59.75,65.0,32.0,1.0,529.0,86.0,36.0
41981,2023-10-16 05:00:00,51.22,46.0,52.0,50.0,538.0,86.0,43.0
41982,2023-10-16 06:00:00,65.03,118.0,36.0,130.0,521.0,86.0,28.0
41983,2023-10-16 07:00:00,128.58,366.0,36.0,223.0,428.0,87.0,25.0
41984,2023-10-16 08:00:00,110.11,329.0,24.0,303.0,409.0,87.0,11.0
41985,2023-10-16 09:00:00,80.9,253.0,24.0,331.0,511.0,87.0,8.0
41986,2023-10-16 10:00:00,77.79,251.0,24.0,323.0,559.0,88.0,8.0
41987,2023-10-16 11:00:00,72.75,218.0,24.0,267.0,574.0,81.0,8.0
41988,2023-10-16 12:00:00,72.44,218.0,25.0,257.0,588.0,81.0,8.0
41989,2023-10-16 13:00:00,79.6,217.0,24.0,195.0,579.0,87.0,15.0
41990,2023-10-16 14:00:00,119.49,278.0,24.0,90.0,501.0,86.0,31.0
41991,2023-10-16 15:00:00,167.08,435.0,24.0,46.0,470.0,86.0,40.0
41992,2023-10-16 16:00:00,177.67,467.0,24.0,1.0,484.0,86.0,40.0
41993,2023-10-16 17:00:00,157.74,429.0,24.0,0.0,544.0,86.0,29.0
41994,2023-10-16 18:00:00,128.48,350.0,25.0,0.0,606.0,86.0,17.0
41995,2023-10-16 19:00:00,120.06,283.0,24.0,0.0,589.0,86.0,29.0
41996,2023-10-16 20:00:00,103.83,219.0,24.0,0.0,582.0,87.0,29.0
41997,2023-10-16 21:00:00,106.96,219.0,24.0,0.0,537.0,87.0,25.0
41998,2023-10-16 22:00:00,105.83,219.0,24.0,0.0,480.0,87.0,10.0
41999,2023-10-16 23:00:00,108.98,219.0,24.0,0.0,452.0,87.0,9.0
