Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
36432,2023-02-27 00:00:00,2024-07-17 00:00:00,3.1,36.1,21.0,47.0,0.0,103.0,89.0,3.0
36433,2023-02-27 01:00:00,2024-07-17 00:00:00,3.1,36.38,21.0,47.0,0.0,102.0,88.0,3.0
36434,2023-02-27 02:00:00,2024-07-17 00:00:00,3.1,40.23,21.0,47.0,0.0,76.0,89.0,3.0
36435,2023-02-27 03:00:00,2024-07-17 00:00:00,3.1,40.75,21.0,60.0,0.0,61.0,88.0,3.0
36436,2023-02-27 04:00:00,2024-07-17 00:00:00,3.1,39.46,22.0,80.0,0.0,57.0,88.0,3.0
36437,2023-02-27 05:00:00,2024-07-17 00:00:00,3.1,34.98,22.0,93.0,7.0,69.0,88.0,3.0
36438,2023-02-27 06:00:00,2024-07-17 00:00:00,3.1,32.6,23.0,97.0,52.0,51.0,88.0,3.0
36439,2023-02-27 07:00:00,2024-07-17 00:00:00,3.1,29.24,23.0,88.0,109.0,39.0,88.0,3.0
36440,2023-02-27 08:00:00,2024-07-17 00:00:00,3.1,27.81,23.0,88.0,151.0,15.0,88.0,3.0
36441,2023-02-27 09:00:00,2024-07-17 00:00:00,3.1,27.29,23.0,88.0,166.0,7.0,88.0,3.0
36442,2023-02-27 10:00:00,2024-07-17 00:00:00,3.1,25.52,23.0,88.0,194.0,5.0,88.0,3.0
36443,2023-02-27 11:00:00,2024-07-17 00:00:00,3.1,24.78,23.0,90.0,205.0,4.0,88.0,3.0
36444,2023-02-27 12:00:00,2024-07-17 00:00:00,3.1,26.58,23.0,88.0,175.0,8.0,88.0,3.0
36445,2023-02-27 13:00:00,2024-07-17 00:00:00,3.1,30.1,23.0,88.0,126.0,12.0,88.0,3.0
36446,2023-02-27 14:00:00,2024-07-17 00:00:00,3.1,34.93,23.0,96.0,63.0,20.0,88.0,3.0
36447,2023-02-27 15:00:00,2024-07-17 00:00:00,3.1,45.69,23.0,88.0,10.0,13.0,87.0,3.0
36448,2023-02-27 16:00:00,2024-07-17 00:00:00,3.1,45.9,23.0,96.0,0.0,14.0,87.0,3.0
36449,2023-02-27 17:00:00,2024-07-17 00:00:00,3.1,44.89,23.0,88.0,0.0,27.0,87.0,3.0
36450,2023-02-27 18:00:00,2024-07-17 00:00:00,3.1,42.65,23.0,88.0,0.0,39.0,87.0,3.0
36451,2023-02-27 19:00:00,2024-07-17 00:00:00,3.1,39.06,23.0,90.0,0.0,58.0,88.0,3.0
36452,2023-02-27 20:00:00,2024-07-17 00:00:00,3.1,37.91,23.0,88.0,0.0,68.0,88.0,3.0
36453,2023-02-27 21:00:00,2024-07-17 00:00:00,3.1,39.67,23.0,68.0,0.0,76.0,88.0,3.0
36454,2023-02-27 22:00:00,2024-07-17 00:00:00,3.1,35.17,23.0,47.0,0.0,130.0,88.0,3.0
36455,2023-02-27 23:00:00,2024-07-17 00:00:00,3.1,27.29,23.0,88.0,0.0,173.0,88.0,3.0
