Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38184,2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,27.44,11.0,25.0,0.0,206.0,66.0,8.0
38185,2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,29.49,11.0,25.0,1.0,183.0,66.0,8.0
38186,2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,31.64,11.0,25.0,9.0,152.0,69.0,8.0
38187,2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,31.19,11.0,48.0,40.0,102.0,69.0,8.0
38188,2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,22.33,10.0,80.0,123.0,58.0,68.0,7.0
38189,2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,18.82,10.0,98.0,246.0,11.0,68.0,8.0
38190,2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,14.23,10.0,98.0,359.0,1.0,68.0,7.0
38191,2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,24.62,9.0,98.0,439.0,14.0,67.0,22.0
38192,2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,11.85,10.0,96.0,483.0,85.0,66.0,9.0
38193,2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,10.74,10.0,88.0,486.0,115.0,66.0,8.0
38194,2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,11.53,10.0,25.0,455.0,105.0,68.0,7.0
38195,2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,15.1,10.0,25.0,409.0,104.0,68.0,10.0
38196,2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,18.46,10.0,25.0,335.0,94.0,68.0,11.0
38197,2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,20.36,10.0,24.0,244.0,81.0,68.0,9.0
38198,2023-05-11 14:00:00,2024-07-17 00:00:00,3.1,23.17,10.0,64.0,153.0,79.0,68.0,9.0
38199,2023-05-11 15:00:00,2024-07-17 00:00:00,3.1,24.92,10.0,78.0,71.0,76.0,68.0,7.0
38200,2023-05-11 16:00:00,2024-07-17 00:00:00,3.1,27.59,10.0,98.0,23.0,74.0,68.0,7.0
38201,2023-05-11 17:00:00,2024-07-17 00:00:00,3.1,31.28,10.0,88.0,5.0,69.0,68.0,7.0
38202,2023-05-11 18:00:00,2024-07-17 00:00:00,3.1,30.18,10.0,98.0,0.0,74.0,67.0,7.0
38203,2023-05-11 19:00:00,2024-07-17 00:00:00,3.1,26.64,10.0,98.0,0.0,107.0,68.0,7.0
38204,2023-05-11 20:00:00,2024-07-17 00:00:00,3.1,32.59,10.0,26.0,0.0,126.0,68.0,7.0
38205,2023-05-11 21:00:00,2024-07-17 00:00:00,3.1,30.9,10.0,26.0,0.0,138.0,69.0,7.0
38206,2023-05-11 22:00:00,2024-07-17 00:00:00,3.1,32.87,10.0,26.0,0.0,123.0,69.0,7.0
38207,2023-05-11 23:00:00,2024-07-17 00:00:00,3.1,39.15,10.0,26.0,0.0,99.0,69.0,8.0
