UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-19 00:00:00,44.0,26.0,0.0,278.0,85.0,7.0
2023-05-19 01:00:00,44.0,26.0,2.0,276.0,89.0,7.0
2023-05-19 02:00:00,44.0,26.0,12.0,260.0,90.0,7.0
2023-05-19 03:00:00,44.0,68.0,34.0,218.0,89.0,7.0
2023-05-19 04:00:00,44.0,68.0,63.0,140.0,88.0,7.0
2023-05-19 05:00:00,44.0,82.0,97.0,45.0,88.0,8.0
2023-05-19 06:00:00,44.0,70.0,137.0,25.0,87.0,8.0
2023-05-19 07:00:00,44.0,26.0,195.0,15.0,88.0,8.0
2023-05-19 08:00:00,43.0,26.0,270.0,16.0,86.0,7.0
2023-05-19 09:00:00,43.0,36.0,298.0,20.0,87.0,6.0
2023-05-19 10:00:00,44.0,25.0,280.0,21.0,86.0,7.0
2023-05-19 11:00:00,44.0,26.0,246.0,23.0,86.0,7.0
2023-05-19 12:00:00,44.0,26.0,199.0,27.0,85.0,8.0
2023-05-19 13:00:00,44.0,35.0,154.0,26.0,86.0,7.0
2023-05-19 14:00:00,44.0,25.0,104.0,26.0,86.0,7.0
2023-05-19 15:00:00,44.0,46.0,59.0,29.0,86.0,7.0
2023-05-19 16:00:00,44.0,88.0,28.0,33.0,86.0,8.0
2023-05-19 17:00:00,44.0,93.0,7.0,49.0,87.0,8.0
2023-05-19 18:00:00,44.0,88.0,0.0,89.0,86.0,7.0
2023-05-19 19:00:00,42.0,88.0,0.0,142.0,87.0,7.0
2023-05-19 20:00:00,39.0,47.0,0.0,224.0,87.0,8.0
2023-05-19 21:00:00,35.0,25.0,0.0,223.0,87.0,7.0
2023-05-19 22:00:00,35.0,47.0,0.0,244.0,88.0,7.0
2023-05-19 23:00:00,35.0,47.0,0.0,224.0,88.0,7.0
