Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40824,2023-08-29 00:00:00,396.08,2178.0,33329.0,1880.0,0.0,4.0,515.0,1752.0,9616.0
40825,2023-08-29 01:00:00,400.92,2844.0,32332.0,1880.0,0.0,4.0,478.0,1788.0,9435.0
40826,2023-08-29 02:00:00,401.74,2976.0,32575.0,1880.0,0.0,4.0,466.0,1782.0,9394.0
40827,2023-08-29 03:00:00,405.81,3562.0,33686.0,1880.0,0.0,4.0,660.0,1784.0,10053.0
40828,2023-08-29 04:00:00,417.66,4341.0,34461.0,1880.0,0.0,5.0,581.0,1822.0,12377.0
40829,2023-08-29 05:00:00,424.89,4607.0,35110.0,1880.0,0.0,64.0,756.0,1813.0,15329.0
40830,2023-08-29 06:00:00,436.3,4667.0,33380.0,1880.0,0.0,284.0,883.0,1711.0,20031.0
40831,2023-08-29 07:00:00,443.64,4658.0,32807.0,1880.0,0.0,684.0,1467.0,1764.0,26745.0
40832,2023-08-29 08:00:00,454.42,4666.0,30308.0,1880.0,0.0,880.0,1579.0,1756.0,32364.0
40833,2023-08-29 09:00:00,461.1,4384.0,27965.0,1880.0,0.0,1075.0,1392.0,1772.0,35635.0
40834,2023-08-29 10:00:00,459.18,3288.0,27532.0,1880.0,0.0,963.0,1550.0,1753.0,37025.0
40835,2023-08-29 11:00:00,460.17,2512.0,25312.0,1880.0,0.0,914.0,1238.0,1778.0,36602.0
40836,2023-08-29 12:00:00,461.6,2754.0,24437.0,1882.0,0.0,794.0,1138.0,1772.0,35231.0
40837,2023-08-29 13:00:00,459.29,3614.0,24713.0,1880.0,0.0,646.0,1600.0,1790.0,33162.0
40838,2023-08-29 14:00:00,449.19,4150.0,26189.0,1881.0,0.0,661.0,2137.0,1748.0,29179.0
40839,2023-08-29 15:00:00,434.92,4519.0,32338.0,1880.0,0.0,400.0,2071.0,1813.0,23637.0
40840,2023-08-29 16:00:00,428.29,4802.0,35286.0,1876.0,0.0,201.0,1921.0,1781.0,20031.0
40841,2023-08-29 17:00:00,422.05,4874.0,36242.0,1876.0,0.0,64.0,2111.0,1764.0,17610.0
40842,2023-08-29 18:00:00,415.92,4868.0,36160.0,1880.0,0.0,6.0,2603.0,1733.0,16176.0
40843,2023-08-29 19:00:00,413.5,4866.0,36089.0,1880.0,0.0,4.0,2714.0,1754.0,15543.0
40844,2023-08-29 20:00:00,407.94,4808.0,35936.0,1880.0,0.0,4.0,3308.0,1763.0,15013.0
40845,2023-08-29 21:00:00,394.81,4698.0,35472.0,1881.0,0.0,4.0,4424.0,1710.0,12934.0
40846,2023-08-29 22:00:00,384.14,4658.0,32298.0,1882.0,0.0,4.0,5312.0,1659.0,11047.0
40847,2023-08-29 23:00:00,375.8,4358.0,30761.0,1884.0,0.0,4.0,5735.0,1650.0,9984.0
