UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-10-09 00:00:00,3633.0,19319.0,1900.0,0.0,4.0,9764.0,1269.0,10804.0
2023-10-09 01:00:00,3466.0,18991.0,1900.0,0.0,4.0,9880.0,1254.0,10684.0
2023-10-09 02:00:00,3541.0,19589.0,1900.0,0.0,4.0,10048.0,1241.0,10558.0
2023-10-09 03:00:00,4243.0,22015.0,1900.0,0.0,4.0,10960.0,1253.0,11935.0
2023-10-09 04:00:00,5093.0,24356.0,1900.0,0.0,4.0,11208.0,1256.0,14145.0
2023-10-09 05:00:00,5804.0,26139.0,1900.0,0.0,4.0,9921.0,1257.0,16976.0
2023-10-09 06:00:00,6235.0,27494.0,1900.0,0.0,17.0,7294.0,1253.0,18174.0
2023-10-09 07:00:00,6420.0,26779.0,1900.0,0.0,64.0,7187.0,1223.0,19139.0
2023-10-09 08:00:00,5939.0,25458.0,1902.0,0.0,135.0,8784.0,1224.0,21131.0
2023-10-09 09:00:00,5999.0,26241.0,1912.0,0.0,172.0,8571.0,1224.0,23986.0
2023-10-09 10:00:00,6058.0,26120.0,1901.0,0.0,260.0,7390.0,1227.0,25750.0
2023-10-09 11:00:00,6028.0,26091.0,1900.0,0.0,233.0,6314.0,1212.0,25860.0
2023-10-09 12:00:00,6346.0,26417.0,1900.0,0.0,304.0,5341.0,1200.0,24837.0
2023-10-09 13:00:00,5982.0,23166.0,1900.0,0.0,378.0,5058.0,1205.0,22626.0
2023-10-09 14:00:00,5635.0,25736.0,1900.0,0.0,173.0,4949.0,1196.0,19442.0
2023-10-09 15:00:00,5969.0,26150.0,1900.0,0.0,88.0,4029.0,1104.0,17310.0
2023-10-09 16:00:00,6680.0,26190.0,1900.0,0.0,16.0,3417.0,1192.0,16291.0
2023-10-09 17:00:00,7546.0,26606.0,1900.0,0.0,4.0,2269.0,1218.0,16030.0
2023-10-09 18:00:00,8056.0,26213.0,1901.0,0.0,4.0,1781.0,1238.0,14863.0
2023-10-09 19:00:00,8429.0,26170.0,1900.0,0.0,4.0,1560.0,1252.0,13510.0
2023-10-09 20:00:00,8646.0,25834.0,1900.0,0.0,4.0,1405.0,1252.0,12190.0
2023-10-09 21:00:00,8639.0,24762.0,1900.0,0.0,4.0,1103.0,1248.0,11293.0
2023-10-09 22:00:00,8640.0,24525.0,1900.0,0.0,4.0,980.0,1252.0,9574.0
2023-10-09 23:00:00,8315.0,22388.0,1900.0,0.0,4.0,1303.0,1257.0,9101.0
