Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
39696,2023-07-13 00:00:00,320.64,1577.0,21886.0,1880.0,0.0,4.0,10868.0,1551.0,11058.0
39697,2023-07-13 01:00:00,317.41,1456.0,21457.0,1879.0,0.0,4.0,10571.0,1566.0,10394.0
39698,2023-07-13 02:00:00,323.47,1446.0,22686.0,1881.0,0.0,4.0,9618.0,1494.0,10008.0
39699,2023-07-13 03:00:00,345.6,2302.0,22462.0,1880.0,0.0,7.0,7913.0,1502.0,10480.0
39700,2023-07-13 04:00:00,365.17,3146.0,22943.0,1880.0,0.0,80.0,7397.0,1401.0,12274.0
39701,2023-07-13 05:00:00,383.82,3003.0,23752.0,1880.0,0.0,317.0,6809.0,1346.0,16592.0
39702,2023-07-13 06:00:00,400.62,3058.0,23677.0,1885.0,0.0,669.0,6873.0,1351.0,22618.0
39703,2023-07-13 07:00:00,403.63,2901.0,20969.0,1896.0,0.0,709.0,8527.0,1401.0,27600.0
39704,2023-07-13 08:00:00,418.24,2208.0,13174.0,1885.0,0.0,716.0,8701.0,1368.0,33045.0
39705,2023-07-13 09:00:00,428.39,1209.0,8057.0,1884.0,0.0,626.0,8788.0,1423.0,37646.0
39706,2023-07-13 10:00:00,432.43,1235.0,5682.0,1884.0,0.0,1236.0,9345.0,1408.0,41731.0
39707,2023-07-13 11:00:00,437.1,1211.0,4622.0,1885.0,0.0,792.0,9866.0,1360.0,43483.0
39708,2023-07-13 12:00:00,425.96,1148.0,4883.0,1884.0,0.0,1207.0,11427.0,1378.0,44692.0
39709,2023-07-13 13:00:00,419.9,1170.0,5041.0,1884.0,0.0,1336.0,11504.0,1355.0,42588.0
39710,2023-07-13 14:00:00,411.42,1472.0,7397.0,1884.0,0.0,1208.0,11156.0,1351.0,37969.0
39711,2023-07-13 15:00:00,408.17,2455.0,12221.0,1880.0,0.0,1054.0,9976.0,1384.0,32589.0
39712,2023-07-13 16:00:00,390.58,2905.0,21102.0,1880.0,0.0,720.0,9941.0,1397.0,26056.0
39713,2023-07-13 17:00:00,383.67,2828.0,25379.0,1880.0,0.0,430.0,8771.0,1406.0,21292.0
39714,2023-07-13 18:00:00,367.58,2319.0,26743.0,1880.0,0.0,141.0,9089.0,1428.0,17520.0
39715,2023-07-13 19:00:00,363.22,2373.0,26893.0,1880.0,0.0,23.0,8480.0,1445.0,14980.0
39716,2023-07-13 20:00:00,367.86,2417.0,27019.0,1878.0,0.0,4.0,7527.0,1496.0,14511.0
39717,2023-07-13 21:00:00,364.07,2411.0,26990.0,1878.0,0.0,4.0,7658.0,1512.0,13792.0
39718,2023-07-13 22:00:00,351.73,2362.0,24919.0,1880.0,0.0,4.0,7626.0,1488.0,10967.0
39719,2023-07-13 23:00:00,348.44,2379.0,24792.0,1880.0,0.0,4.0,7126.0,1431.0,9377.0
