Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
37656,2023-04-19 00:00:00,2024-07-17 00:00:00,3.1,368.08,1690.0,304.0,905.0,120.0,776.0
37657,2023-04-19 01:00:00,2024-07-17 00:00:00,3.1,404.61,2093.0,379.0,988.0,57.0,761.0
37658,2023-04-19 02:00:00,2024-07-17 00:00:00,3.1,392.38,2111.0,347.0,1031.0,4.0,923.0
37659,2023-04-19 03:00:00,2024-07-17 00:00:00,3.1,377.27,2109.0,337.0,1037.0,0.0,1096.0
37660,2023-04-19 04:00:00,2024-07-17 00:00:00,3.1,374.58,2066.0,309.0,1001.0,0.0,1121.0
37661,2023-04-19 05:00:00,2024-07-17 00:00:00,3.1,350.75,1709.0,273.0,927.0,0.0,1082.0
37662,2023-04-19 06:00:00,2024-07-17 00:00:00,3.1,353.14,1591.0,272.0,804.0,0.0,1042.0
37663,2023-04-19 07:00:00,2024-07-17 00:00:00,3.1,364.63,1589.0,271.0,732.0,0.0,995.0
37664,2023-04-19 08:00:00,2024-07-17 00:00:00,3.1,375.82,1584.0,272.0,705.0,0.0,910.0
37665,2023-04-19 09:00:00,2024-07-17 00:00:00,3.1,382.32,1584.0,271.0,682.0,0.0,874.0
37666,2023-04-19 10:00:00,2024-07-17 00:00:00,3.1,372.79,1578.0,271.0,701.0,0.0,936.0
37667,2023-04-19 11:00:00,2024-07-17 00:00:00,3.1,364.41,1576.0,271.0,753.0,0.0,962.0
37668,2023-04-19 12:00:00,2024-07-17 00:00:00,3.1,376.09,1747.0,332.0,842.0,0.0,936.0
37669,2023-04-19 13:00:00,2024-07-17 00:00:00,3.1,398.79,2088.0,363.0,962.0,7.0,896.0
37670,2023-04-19 14:00:00,2024-07-17 00:00:00,3.1,399.07,2132.0,346.0,950.0,96.0,857.0
37671,2023-04-19 15:00:00,2024-07-17 00:00:00,3.1,364.54,1815.0,270.0,941.0,181.0,851.0
37672,2023-04-19 16:00:00,2024-07-17 00:00:00,3.1,350.74,1592.0,281.0,859.0,196.0,818.0
37673,2023-04-19 17:00:00,2024-07-17 00:00:00,3.1,369.23,1601.0,311.0,774.0,204.0,717.0
37674,2023-04-19 18:00:00,2024-07-17 00:00:00,3.1,399.42,1670.0,320.0,760.0,200.0,524.0
37675,2023-04-19 19:00:00,2024-07-17 00:00:00,3.1,440.65,1978.0,315.0,728.0,190.0,465.0
37676,2023-04-19 20:00:00,2024-07-17 00:00:00,3.1,432.75,2032.0,294.0,774.0,166.0,554.0
37677,2023-04-19 21:00:00,2024-07-17 00:00:00,3.1,392.21,1661.0,293.0,726.0,158.0,657.0
37678,2023-04-19 22:00:00,2024-07-17 00:00:00,3.1,348.65,1396.0,277.0,796.0,153.0,715.0
37679,2023-04-19 23:00:00,2024-07-17 00:00:00,3.1,315.53,1395.0,272.0,872.0,122.0,1018.0
