UTC time,coal,nat_gas,hydro,solar,wind
2023-01-18 00:00:00,3005.0,397.0,645.0,7.0,270.0
2023-01-18 01:00:00,3023.0,383.0,748.0,0.0,239.0
2023-01-18 02:00:00,3023.0,390.0,750.0,0.0,173.0
2023-01-18 03:00:00,3025.0,413.0,716.0,0.0,140.0
2023-01-18 04:00:00,3039.0,414.0,689.0,0.0,231.0
2023-01-18 05:00:00,3001.0,415.0,571.0,0.0,137.0
2023-01-18 06:00:00,2950.0,412.0,433.0,0.0,143.0
2023-01-18 07:00:00,2938.0,398.0,351.0,0.0,201.0
2023-01-18 08:00:00,2883.0,392.0,344.0,0.0,225.0
2023-01-18 09:00:00,2787.0,355.0,350.0,0.0,237.0
2023-01-18 10:00:00,2681.0,329.0,348.0,0.0,185.0
2023-01-18 11:00:00,2743.0,401.0,360.0,0.0,146.0
2023-01-18 12:00:00,2754.0,411.0,366.0,0.0,153.0
2023-01-18 13:00:00,2778.0,400.0,384.0,0.0,186.0
2023-01-18 14:00:00,2822.0,406.0,613.0,0.0,246.0
2023-01-18 15:00:00,2910.0,313.0,636.0,1.0,328.0
2023-01-18 16:00:00,2917.0,270.0,634.0,8.0,372.0
2023-01-18 17:00:00,2927.0,274.0,583.0,35.0,427.0
2023-01-18 18:00:00,2894.0,269.0,559.0,52.0,532.0
2023-01-18 19:00:00,2899.0,293.0,520.0,69.0,655.0
2023-01-18 20:00:00,2856.0,292.0,480.0,76.0,737.0
2023-01-18 21:00:00,2857.0,272.0,448.0,75.0,799.0
2023-01-18 22:00:00,2828.0,254.0,441.0,67.0,842.0
2023-01-18 23:00:00,2888.0,249.0,450.0,48.0,819.0
