UTC time,coal,nat_gas,hydro,solar,wind
2023-11-08 00:00:00,2717.0,441.0,624.0,24.0,544.0
2023-11-08 01:00:00,3215.0,482.0,692.0,0.0,694.0
2023-11-08 02:00:00,2939.0,312.0,696.0,0.0,761.0
2023-11-08 03:00:00,2780.0,301.0,721.0,0.0,679.0
2023-11-08 04:00:00,2715.0,286.0,688.0,0.0,630.0
2023-11-08 05:00:00,2426.0,275.0,588.0,0.0,585.0
2023-11-08 06:00:00,2251.0,271.0,495.0,0.0,706.0
2023-11-08 07:00:00,2165.0,272.0,454.0,0.0,694.0
2023-11-08 08:00:00,2098.0,272.0,384.0,0.0,647.0
2023-11-08 09:00:00,1926.0,272.0,359.0,0.0,683.0
2023-11-08 10:00:00,1872.0,271.0,364.0,0.0,747.0
2023-11-08 11:00:00,1909.0,272.0,361.0,0.0,811.0
2023-11-08 12:00:00,1964.0,272.0,391.0,0.0,825.0
2023-11-08 13:00:00,1981.0,271.0,532.0,0.0,834.0
2023-11-08 14:00:00,2116.0,272.0,644.0,2.0,966.0
2023-11-08 15:00:00,2147.0,272.0,655.0,66.0,889.0
2023-11-08 16:00:00,2013.0,291.0,631.0,128.0,835.0
2023-11-08 17:00:00,1988.0,294.0,555.0,135.0,862.0
2023-11-08 18:00:00,2081.0,271.0,556.0,151.0,836.0
2023-11-08 19:00:00,2121.0,271.0,557.0,128.0,844.0
2023-11-08 20:00:00,2062.0,271.0,537.0,110.0,876.0
2023-11-08 21:00:00,2046.0,271.0,538.0,113.0,847.0
2023-11-08 22:00:00,2017.0,272.0,537.0,88.0,775.0
2023-11-08 23:00:00,2061.0,274.0,565.0,61.0,870.0
