UTC time,coal,nat_gas,hydro,solar,wind
2023-08-06 00:00:00,3161.0,320.0,1394.0,171.0,470.0
2023-08-06 01:00:00,3098.0,306.0,1433.0,74.0,585.0
2023-08-06 02:00:00,3170.0,305.0,1434.0,17.0,652.0
2023-08-06 03:00:00,3063.0,305.0,1393.0,0.0,642.0
2023-08-06 04:00:00,3240.0,322.0,1330.0,0.0,498.0
2023-08-06 05:00:00,3070.0,305.0,1230.0,0.0,671.0
2023-08-06 06:00:00,2962.0,286.0,1169.0,0.0,579.0
2023-08-06 07:00:00,2485.0,283.0,1060.0,0.0,667.0
2023-08-06 08:00:00,2368.0,284.0,1078.0,0.0,806.0
2023-08-06 09:00:00,2369.0,285.0,1032.0,0.0,774.0
2023-08-06 10:00:00,2308.0,285.0,1020.0,0.0,803.0
2023-08-06 11:00:00,2222.0,286.0,1028.0,0.0,855.0
2023-08-06 12:00:00,2215.0,286.0,1027.0,0.0,873.0
2023-08-06 13:00:00,2294.0,286.0,1070.0,9.0,761.0
2023-08-06 14:00:00,2249.0,285.0,1102.0,72.0,655.0
2023-08-06 15:00:00,2337.0,281.0,1125.0,144.0,557.0
2023-08-06 16:00:00,2499.0,283.0,1136.0,144.0,568.0
2023-08-06 17:00:00,2587.0,284.0,1139.0,168.0,484.0
2023-08-06 18:00:00,2844.0,283.0,1167.0,199.0,336.0
2023-08-06 19:00:00,2923.0,282.0,1189.0,207.0,238.0
2023-08-06 20:00:00,3047.0,287.0,1185.0,190.0,163.0
2023-08-06 21:00:00,3198.0,325.0,1292.0,180.0,145.0
2023-08-06 22:00:00,3299.0,330.0,1345.0,166.0,103.0
2023-08-06 23:00:00,3444.0,341.0,1405.0,138.0,97.0
