Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
43224,2023-12-07 00:00:00,2024-07-17 00:00:00,3.1,608.27,2939.0,466.0,897.0,15.0,58.0
43225,2023-12-07 01:00:00,2024-07-17 00:00:00,3.1,605.45,3043.0,498.0,934.0,0.0,88.0
43226,2023-12-07 02:00:00,2024-07-17 00:00:00,3.1,608.88,3083.0,500.0,908.0,0.0,101.0
43227,2023-12-07 03:00:00,2024-07-17 00:00:00,3.1,618.91,3238.0,520.0,897.0,0.0,83.0
43228,2023-12-07 04:00:00,2024-07-17 00:00:00,3.1,617.51,3089.0,489.0,865.0,0.0,82.0
43229,2023-12-07 05:00:00,2024-07-17 00:00:00,3.1,638.09,2967.0,479.0,649.0,0.0,112.0
43230,2023-12-07 06:00:00,2024-07-17 00:00:00,3.1,647.85,2886.0,441.0,548.0,0.0,134.0
43231,2023-12-07 07:00:00,2024-07-17 00:00:00,3.1,657.69,2822.0,421.0,441.0,0.0,167.0
43232,2023-12-07 08:00:00,2024-07-17 00:00:00,3.1,656.87,2656.0,399.0,409.0,0.0,167.0
43233,2023-12-07 09:00:00,2024-07-17 00:00:00,3.1,654.89,2562.0,446.0,358.0,0.0,192.0
43234,2023-12-07 10:00:00,2024-07-17 00:00:00,3.1,644.66,2557.0,454.0,355.0,0.0,249.0
43235,2023-12-07 11:00:00,2024-07-17 00:00:00,3.1,645.92,2546.0,409.0,361.0,0.0,244.0
43236,2023-12-07 12:00:00,2024-07-17 00:00:00,3.1,626.07,2531.0,401.0,458.0,0.0,261.0
43237,2023-12-07 13:00:00,2024-07-17 00:00:00,3.1,588.64,2565.0,375.0,608.0,0.0,369.0
43238,2023-12-07 14:00:00,2024-07-17 00:00:00,3.1,531.79,2527.0,374.0,744.0,0.0,643.0
43239,2023-12-07 15:00:00,2024-07-17 00:00:00,3.1,530.25,2499.0,390.0,713.0,14.0,656.0
43240,2023-12-07 16:00:00,2024-07-17 00:00:00,3.1,481.27,2226.0,272.0,650.0,230.0,763.0
43241,2023-12-07 17:00:00,2024-07-17 00:00:00,3.1,463.27,2009.0,273.0,636.0,306.0,700.0
43242,2023-12-07 18:00:00,2024-07-17 00:00:00,3.1,476.64,2123.0,284.0,605.0,280.0,726.0
43243,2023-12-07 19:00:00,2024-07-17 00:00:00,3.1,449.93,2000.0,272.0,579.0,268.0,902.0
43244,2023-12-07 20:00:00,2024-07-17 00:00:00,3.1,452.78,1978.0,272.0,553.0,268.0,883.0
43245,2023-12-07 21:00:00,2024-07-17 00:00:00,3.1,452.28,1965.0,272.0,540.0,291.0,868.0
43246,2023-12-07 22:00:00,2024-07-17 00:00:00,3.1,461.09,2023.0,272.0,533.0,304.0,832.0
43247,2023-12-07 23:00:00,2024-07-17 00:00:00,3.1,484.21,2171.0,280.0,580.0,168.0,824.0
