Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
39792,2023-07-17 00:00:00,2024-07-17 00:00:00,3.1,466.9,3257.0,687.0,1488.0,239.0,175.0
39793,2023-07-17 01:00:00,2024-07-17 00:00:00,3.1,474.72,3282.0,763.0,1479.0,177.0,148.0
39794,2023-07-17 02:00:00,2024-07-17 00:00:00,3.1,483.91,3272.0,832.0,1471.0,58.0,142.0
39795,2023-07-17 03:00:00,2024-07-17 00:00:00,3.1,480.74,3205.0,824.0,1464.0,1.0,207.0
39796,2023-07-17 04:00:00,2024-07-17 00:00:00,3.1,478.35,3155.0,643.0,1376.0,0.0,336.0
39797,2023-07-17 05:00:00,2024-07-17 00:00:00,3.1,460.8,2903.0,416.0,1233.0,0.0,570.0
39798,2023-07-17 06:00:00,2024-07-17 00:00:00,3.1,451.09,2730.0,381.0,1136.0,0.0,665.0
39799,2023-07-17 07:00:00,2024-07-17 00:00:00,3.1,443.65,2508.0,273.0,1058.0,0.0,685.0
39800,2023-07-17 08:00:00,2024-07-17 00:00:00,3.1,425.66,2430.0,273.0,1138.0,0.0,735.0
39801,2023-07-17 09:00:00,2024-07-17 00:00:00,3.1,420.51,2342.0,273.0,1125.0,0.0,733.0
39802,2023-07-17 10:00:00,2024-07-17 00:00:00,3.1,435.2,2280.0,271.0,1028.0,0.0,633.0
39803,2023-07-17 11:00:00,2024-07-17 00:00:00,3.1,457.09,2450.0,271.0,996.0,0.0,576.0
39804,2023-07-17 12:00:00,2024-07-17 00:00:00,3.1,473.33,2579.0,284.0,1036.0,0.0,464.0
39805,2023-07-17 13:00:00,2024-07-17 00:00:00,3.1,491.53,2771.0,289.0,1148.0,45.0,249.0
39806,2023-07-17 14:00:00,2024-07-17 00:00:00,3.1,485.36,2709.0,273.0,1164.0,174.0,130.0
39807,2023-07-17 15:00:00,2024-07-17 00:00:00,3.1,482.77,2762.0,283.0,1211.0,249.0,60.0
39808,2023-07-17 16:00:00,2024-07-17 00:00:00,3.1,492.45,2963.0,333.0,1194.0,274.0,59.0
39809,2023-07-17 17:00:00,2024-07-17 00:00:00,3.1,505.16,3151.0,376.0,1135.0,280.0,74.0
39810,2023-07-17 18:00:00,2024-07-17 00:00:00,3.1,507.13,3200.0,387.0,1125.0,281.0,85.0
39811,2023-07-17 19:00:00,2024-07-17 00:00:00,3.1,505.57,3337.0,568.0,1151.0,279.0,97.0
39812,2023-07-17 20:00:00,2024-07-17 00:00:00,3.1,505.77,3531.0,629.0,1197.0,276.0,133.0
39813,2023-07-17 21:00:00,2024-07-17 00:00:00,3.1,504.29,3729.0,619.0,1259.0,262.0,205.0
39814,2023-07-17 22:00:00,2024-07-17 00:00:00,3.1,499.62,3832.0,590.0,1344.0,239.0,261.0
39815,2023-07-17 23:00:00,2024-07-17 00:00:00,3.1,487.84,3775.0,621.0,1412.0,203.0,341.0
