Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35520,2023-01-20 00:00:00,2024-07-17 00:00:00,3.1,604.92,2988.0,383.0,640.0,18.0,365.0
35521,2023-01-20 01:00:00,2024-07-17 00:00:00,3.1,600.91,2988.0,381.0,767.0,0.0,288.0
35522,2023-01-20 02:00:00,2024-07-17 00:00:00,3.1,602.14,2995.0,403.0,759.0,0.0,285.0
35523,2023-01-20 03:00:00,2024-07-17 00:00:00,3.1,602.09,2974.0,334.0,726.0,0.0,323.0
35524,2023-01-20 04:00:00,2024-07-17 00:00:00,3.1,605.56,2964.0,357.0,701.0,0.0,314.0
35525,2023-01-20 05:00:00,2024-07-17 00:00:00,3.1,626.24,2981.0,396.0,610.0,0.0,254.0
35526,2023-01-20 06:00:00,2024-07-17 00:00:00,3.1,654.71,2955.0,418.0,455.0,0.0,206.0
35527,2023-01-20 07:00:00,2024-07-17 00:00:00,3.1,675.5,2916.0,349.0,373.0,0.0,171.0
35528,2023-01-20 08:00:00,2024-07-17 00:00:00,3.1,691.76,2885.0,207.0,360.0,0.0,129.0
35529,2023-01-20 09:00:00,2024-07-17 00:00:00,3.1,688.13,2857.0,175.0,356.0,0.0,156.0
35530,2023-01-20 10:00:00,2024-07-17 00:00:00,3.1,683.77,2800.0,174.0,369.0,0.0,155.0
35531,2023-01-20 11:00:00,2024-07-17 00:00:00,3.1,677.52,2796.0,174.0,373.0,0.0,183.0
35532,2023-01-20 12:00:00,2024-07-17 00:00:00,3.1,668.06,2747.0,177.0,392.0,0.0,203.0
35533,2023-01-20 13:00:00,2024-07-17 00:00:00,3.1,674.6,2956.0,195.0,438.0,0.0,164.0
35534,2023-01-20 14:00:00,2024-07-17 00:00:00,3.1,654.52,3025.0,198.0,630.0,0.0,110.0
35535,2023-01-20 15:00:00,2024-07-17 00:00:00,3.1,663.63,3048.0,198.0,607.0,5.0,78.0
35536,2023-01-20 16:00:00,2024-07-17 00:00:00,3.1,656.08,2969.0,185.0,594.0,42.0,85.0
35537,2023-01-20 17:00:00,2024-07-17 00:00:00,3.1,642.33,2760.0,177.0,560.0,101.0,90.0
35538,2023-01-20 18:00:00,2024-07-17 00:00:00,3.1,643.65,2705.0,177.0,554.0,104.0,70.0
35539,2023-01-20 19:00:00,2024-07-17 00:00:00,3.1,649.6,2678.0,180.0,518.0,110.0,58.0
35540,2023-01-20 20:00:00,2024-07-17 00:00:00,3.1,652.46,2617.0,176.0,474.0,122.0,59.0
35541,2023-01-20 21:00:00,2024-07-17 00:00:00,3.1,655.52,2659.0,179.0,465.0,95.0,87.0
35542,2023-01-20 22:00:00,2024-07-17 00:00:00,3.1,651.77,2657.0,177.0,473.0,66.0,127.0
35543,2023-01-20 23:00:00,2024-07-17 00:00:00,3.1,649.85,2672.0,178.0,502.0,31.0,146.0
