Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
35592,2023-01-23 00:00:00,2024-07-17 00:00:00,3.1,646.28,2995.0,191.0,610.0,28.0,148.0
35593,2023-01-23 01:00:00,2024-07-17 00:00:00,3.1,636.3,3183.0,203.0,741.0,0.0,162.0
35594,2023-01-23 02:00:00,2024-07-17 00:00:00,3.1,628.54,3188.0,202.0,756.0,0.0,203.0
35595,2023-01-23 03:00:00,2024-07-17 00:00:00,3.1,628.42,3200.0,187.0,758.0,0.0,209.0
35596,2023-01-23 04:00:00,2024-07-17 00:00:00,3.1,630.63,3199.0,185.0,729.0,0.0,222.0
35597,2023-01-23 05:00:00,2024-07-17 00:00:00,3.1,627.56,3010.0,180.0,601.0,0.0,311.0
35598,2023-01-23 06:00:00,2024-07-17 00:00:00,3.1,649.54,3016.0,177.0,495.0,0.0,276.0
35599,2023-01-23 07:00:00,2024-07-17 00:00:00,3.1,670.99,3098.0,177.0,410.0,0.0,249.0
35600,2023-01-23 08:00:00,2024-07-17 00:00:00,3.1,674.76,3069.0,175.0,367.0,0.0,263.0
35601,2023-01-23 09:00:00,2024-07-17 00:00:00,3.1,675.62,2973.0,158.0,372.0,0.0,237.0
35602,2023-01-23 10:00:00,2024-07-17 00:00:00,3.1,676.75,2984.0,158.0,371.0,0.0,234.0
35603,2023-01-23 11:00:00,2024-07-17 00:00:00,3.1,655.98,2847.0,157.0,368.0,0.0,323.0
35604,2023-01-23 12:00:00,2024-07-17 00:00:00,3.1,643.72,2797.0,157.0,383.0,0.0,366.0
35605,2023-01-23 13:00:00,2024-07-17 00:00:00,3.1,632.97,2889.0,157.0,447.0,0.0,395.0
35606,2023-01-23 14:00:00,2024-07-17 00:00:00,3.1,615.86,3012.0,171.0,606.0,0.0,388.0
35607,2023-01-23 15:00:00,2024-07-17 00:00:00,3.1,624.04,3178.0,184.0,627.0,1.0,361.0
35608,2023-01-23 16:00:00,2024-07-17 00:00:00,3.1,637.46,3107.0,179.0,573.0,17.0,286.0
35609,2023-01-23 17:00:00,2024-07-17 00:00:00,3.1,654.94,3211.0,199.0,573.0,44.0,169.0
35610,2023-01-23 18:00:00,2024-07-17 00:00:00,3.1,658.21,3204.0,195.0,565.0,64.0,136.0
35611,2023-01-23 19:00:00,2024-07-17 00:00:00,3.1,669.94,3188.0,178.0,515.0,86.0,91.0
35612,2023-01-23 20:00:00,2024-07-17 00:00:00,3.1,678.7,3125.0,178.0,484.0,90.0,51.0
35613,2023-01-23 21:00:00,2024-07-17 00:00:00,3.1,680.34,3152.0,187.0,467.0,107.0,45.0
35614,2023-01-23 22:00:00,2024-07-17 00:00:00,3.1,676.8,3162.0,188.0,489.0,100.0,53.0
35615,2023-01-23 23:00:00,2024-07-17 00:00:00,3.1,672.0,3120.0,181.0,509.0,63.0,90.0
