Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
36600,2023-03-06 00:00:00,2024-07-17 00:00:00,3.1,489.65,2626.0,290.0,519.0,110.0,750.0
36601,2023-03-06 01:00:00,2024-07-17 00:00:00,3.1,483.79,2754.0,346.0,590.0,16.0,885.0
36602,2023-03-06 02:00:00,2024-07-17 00:00:00,3.1,465.57,2724.0,515.0,637.0,0.0,980.0
36603,2023-03-06 03:00:00,2024-07-17 00:00:00,3.1,466.28,2675.0,475.0,653.0,0.0,934.0
36604,2023-03-06 04:00:00,2024-07-17 00:00:00,3.1,490.26,2776.0,352.0,579.0,0.0,862.0
36605,2023-03-06 05:00:00,2024-07-17 00:00:00,3.1,499.15,2792.0,356.0,508.0,0.0,859.0
36606,2023-03-06 06:00:00,2024-07-17 00:00:00,3.1,517.97,2812.0,406.0,427.0,0.0,771.0
36607,2023-03-06 07:00:00,2024-07-17 00:00:00,3.1,541.47,2802.0,470.0,372.0,0.0,610.0
36608,2023-03-06 08:00:00,2024-07-17 00:00:00,3.1,544.77,2790.0,459.0,396.0,0.0,559.0
36609,2023-03-06 09:00:00,2024-07-17 00:00:00,3.1,550.66,2748.0,374.0,399.0,0.0,523.0
36610,2023-03-06 10:00:00,2024-07-17 00:00:00,3.1,563.89,2773.0,481.0,395.0,0.0,404.0
36611,2023-03-06 11:00:00,2024-07-17 00:00:00,3.1,565.83,2802.0,487.0,396.0,0.0,397.0
36612,2023-03-06 12:00:00,2024-07-17 00:00:00,3.1,562.15,2830.0,515.0,410.0,0.0,410.0
36613,2023-03-06 13:00:00,2024-07-17 00:00:00,3.1,552.08,2951.0,544.0,451.0,0.0,481.0
36614,2023-03-06 14:00:00,2024-07-17 00:00:00,3.1,532.12,3006.0,513.0,623.0,6.0,502.0
36615,2023-03-06 15:00:00,2024-07-17 00:00:00,3.1,519.36,3004.0,483.0,636.0,94.0,523.0
36616,2023-03-06 16:00:00,2024-07-17 00:00:00,3.1,516.38,2925.0,349.0,616.0,180.0,485.0
36617,2023-03-06 17:00:00,2024-07-17 00:00:00,3.1,534.67,2815.0,355.0,533.0,188.0,356.0
36618,2023-03-06 18:00:00,2024-07-17 00:00:00,3.1,536.24,2782.0,377.0,493.0,194.0,357.0
36619,2023-03-06 19:00:00,2024-07-17 00:00:00,3.1,537.2,2764.0,348.0,485.0,192.0,361.0
36620,2023-03-06 20:00:00,2024-07-17 00:00:00,3.1,534.81,2763.0,342.0,489.0,190.0,379.0
36621,2023-03-06 21:00:00,2024-07-17 00:00:00,3.1,528.69,2780.0,364.0,485.0,190.0,432.0
36622,2023-03-06 22:00:00,2024-07-17 00:00:00,3.1,519.11,2752.0,324.0,489.0,192.0,503.0
36623,2023-03-06 23:00:00,2024-07-17 00:00:00,3.1,509.88,2790.0,345.0,492.0,183.0,599.0
