Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
40728,2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,519.69,2970.0,764.0,1331.0,153.0,269.0
40729,2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,525.51,2894.0,763.0,1272.0,61.0,307.0
40730,2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,527.95,2996.0,679.0,1313.0,3.0,360.0
40731,2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,506.82,3014.0,498.0,1302.0,0.0,619.0
40732,2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,484.19,2820.0,360.0,1285.0,0.0,756.0
40733,2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,494.62,2717.0,332.0,1159.0,0.0,697.0
40734,2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,514.5,2745.0,353.0,956.0,0.0,717.0
40735,2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,506.55,2469.0,287.0,834.0,0.0,740.0
40736,2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,484.18,2276.0,275.0,921.0,0.0,723.0
40737,2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,452.23,2066.0,273.0,938.0,0.0,835.0
40738,2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,441.13,1931.0,272.0,934.0,0.0,826.0
40739,2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,441.62,1975.0,279.0,936.0,0.0,859.0
40740,2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,473.42,2215.0,350.0,865.0,0.0,832.0
40741,2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,493.92,2471.0,472.0,897.0,3.0,789.0
40742,2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,478.27,2268.0,333.0,880.0,34.0,780.0
40743,2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,452.9,2102.0,271.0,892.0,89.0,821.0
40744,2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,462.28,2277.0,329.0,903.0,117.0,840.0
40745,2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,459.17,2315.0,279.0,933.0,144.0,844.0
40746,2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,443.53,2151.0,304.0,948.0,148.0,849.0
40747,2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,458.46,2335.0,324.0,919.0,143.0,885.0
40748,2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,444.44,2246.0,310.0,956.0,136.0,926.0
40749,2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,448.0,2299.0,304.0,965.0,142.0,919.0
40750,2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,447.61,2282.0,324.0,1016.0,115.0,886.0
40751,2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,441.75,2212.0,327.0,1073.0,109.0,838.0
