Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
36840,2023-03-16 00:00:00,2024-07-17 00:00:00,3.1,480.35,2390.0,276.0,616.0,23.0,689.0
36841,2023-03-16 01:00:00,2024-07-17 00:00:00,3.1,490.89,2536.0,277.0,685.0,5.0,632.0
36842,2023-03-16 02:00:00,2024-07-17 00:00:00,3.1,491.66,2714.0,284.0,670.0,0.0,741.0
36843,2023-03-16 03:00:00,2024-07-17 00:00:00,3.1,489.68,2776.0,317.0,660.0,0.0,795.0
36844,2023-03-16 04:00:00,2024-07-17 00:00:00,3.1,477.37,2623.0,280.0,611.0,0.0,879.0
36845,2023-03-16 05:00:00,2024-07-17 00:00:00,3.1,478.12,2573.0,296.0,497.0,0.0,953.0
36846,2023-03-16 06:00:00,2024-07-17 00:00:00,3.1,461.09,2323.0,273.0,439.0,0.0,1013.0
36847,2023-03-16 07:00:00,2024-07-17 00:00:00,3.1,466.45,2292.0,273.0,397.0,0.0,989.0
36848,2023-03-16 08:00:00,2024-07-17 00:00:00,3.1,477.82,2406.0,283.0,394.0,0.0,963.0
36849,2023-03-16 09:00:00,2024-07-17 00:00:00,3.1,473.45,2375.0,272.0,395.0,0.0,983.0
36850,2023-03-16 10:00:00,2024-07-17 00:00:00,3.1,479.16,2438.0,272.0,394.0,0.0,973.0
36851,2023-03-16 11:00:00,2024-07-17 00:00:00,3.1,477.44,2417.0,273.0,396.0,0.0,973.0
36852,2023-03-16 12:00:00,2024-07-17 00:00:00,3.1,481.02,2593.0,294.0,423.0,0.0,1013.0
36853,2023-03-16 13:00:00,2024-07-17 00:00:00,3.1,487.06,2729.0,388.0,488.0,0.0,948.0
36854,2023-03-16 14:00:00,2024-07-17 00:00:00,3.1,491.9,2833.0,428.0,601.0,1.0,836.0
36855,2023-03-16 15:00:00,2024-07-17 00:00:00,3.1,483.67,2796.0,440.0,604.0,13.0,877.0
36856,2023-03-16 16:00:00,2024-07-17 00:00:00,3.1,482.21,2694.0,305.0,564.0,63.0,854.0
36857,2023-03-16 17:00:00,2024-07-17 00:00:00,3.1,466.38,2560.0,284.0,505.0,124.0,924.0
36858,2023-03-16 18:00:00,2024-07-17 00:00:00,3.1,453.6,2451.0,269.0,493.0,150.0,963.0
36859,2023-03-16 19:00:00,2024-07-17 00:00:00,3.1,453.95,2406.0,271.0,473.0,148.0,951.0
36860,2023-03-16 20:00:00,2024-07-17 00:00:00,3.1,449.64,2400.0,263.0,474.0,142.0,994.0
36861,2023-03-16 21:00:00,2024-07-17 00:00:00,3.1,445.02,2363.0,258.0,472.0,135.0,1022.0
36862,2023-03-16 22:00:00,2024-07-17 00:00:00,3.1,438.2,2319.0,257.0,477.0,125.0,1061.0
36863,2023-03-16 23:00:00,2024-07-17 00:00:00,3.1,433.63,2297.0,258.0,522.0,100.0,1069.0
