UTC time,coal,nat_gas,hydro,solar,wind
2023-01-21 00:00:00,2670.0,179.0,646.0,10.0,178.0
2023-01-21 01:00:00,2718.0,185.0,735.0,1.0,156.0
2023-01-21 02:00:00,2746.0,180.0,756.0,0.0,103.0
2023-01-21 03:00:00,2729.0,178.0,742.0,0.0,80.0
2023-01-21 04:00:00,2702.0,194.0,705.0,0.0,75.0
2023-01-21 05:00:00,2520.0,323.0,622.0,0.0,82.0
2023-01-21 06:00:00,2379.0,313.0,453.0,0.0,89.0
2023-01-21 07:00:00,2331.0,302.0,363.0,0.0,136.0
2023-01-21 08:00:00,2235.0,242.0,378.0,0.0,169.0
2023-01-21 09:00:00,2263.0,179.0,363.0,0.0,250.0
2023-01-21 10:00:00,2120.0,177.0,361.0,0.0,460.0
2023-01-21 11:00:00,2100.0,179.0,370.0,0.0,556.0
2023-01-21 12:00:00,2217.0,179.0,379.0,0.0,690.0
2023-01-21 13:00:00,2246.0,177.0,429.0,0.0,853.0
2023-01-21 14:00:00,2117.0,177.0,521.0,0.0,910.0
2023-01-21 15:00:00,2222.0,177.0,550.0,2.0,925.0
2023-01-21 16:00:00,2356.0,176.0,570.0,55.0,942.0
2023-01-21 17:00:00,2412.0,176.0,574.0,93.0,947.0
2023-01-21 18:00:00,2535.0,176.0,565.0,94.0,949.0
2023-01-21 19:00:00,2477.0,169.0,520.0,97.0,1006.0
2023-01-21 20:00:00,2387.0,166.0,471.0,103.0,1045.0
2023-01-21 21:00:00,2313.0,166.0,467.0,121.0,1031.0
2023-01-21 22:00:00,2199.0,165.0,465.0,99.0,1059.0
2023-01-21 23:00:00,2260.0,166.0,491.0,72.0,1039.0
