Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
36456,2023-02-28 00:00:00,2024-07-17 00:00:00,3.1,553.4,2972.0,397.0,571.0,108.0,299.0
36457,2023-02-28 01:00:00,2024-07-17 00:00:00,3.1,560.74,3096.0,418.0,664.0,16.0,278.0
36458,2023-02-28 02:00:00,2024-07-17 00:00:00,3.1,554.17,3079.0,411.0,745.0,0.0,262.0
36459,2023-02-28 03:00:00,2024-07-17 00:00:00,3.1,550.65,3050.0,456.0,733.0,0.0,277.0
36460,2023-02-28 04:00:00,2024-07-17 00:00:00,3.1,544.75,2962.0,338.0,733.0,0.0,329.0
36461,2023-02-28 05:00:00,2024-07-17 00:00:00,3.1,539.54,2885.0,340.0,604.0,0.0,468.0
36462,2023-02-28 06:00:00,2024-07-17 00:00:00,3.1,517.12,2868.0,320.0,525.0,0.0,731.0
36463,2023-02-28 07:00:00,2024-07-17 00:00:00,3.1,506.49,2738.0,317.0,439.0,0.0,846.0
36464,2023-02-28 08:00:00,2024-07-17 00:00:00,3.1,503.67,2771.0,325.0,396.0,0.0,928.0
36465,2023-02-28 09:00:00,2024-07-17 00:00:00,3.1,505.68,2738.0,317.0,413.0,0.0,879.0
36466,2023-02-28 10:00:00,2024-07-17 00:00:00,3.1,517.13,2772.0,323.0,409.0,0.0,801.0
36467,2023-02-28 11:00:00,2024-07-17 00:00:00,3.1,517.33,2842.0,334.0,436.0,0.0,802.0
36468,2023-02-28 12:00:00,2024-07-17 00:00:00,3.1,511.06,2825.0,330.0,445.0,0.0,840.0
36469,2023-02-28 13:00:00,2024-07-17 00:00:00,3.1,515.41,2901.0,396.0,488.0,0.0,777.0
36470,2023-02-28 14:00:00,2024-07-17 00:00:00,3.1,519.75,3020.0,465.0,628.0,2.0,632.0
36471,2023-02-28 15:00:00,2024-07-17 00:00:00,3.1,519.81,3106.0,528.0,678.0,36.0,569.0
36472,2023-02-28 16:00:00,2024-07-17 00:00:00,3.1,515.24,3007.0,452.0,630.0,121.0,550.0
36473,2023-02-28 17:00:00,2024-07-17 00:00:00,3.1,182.75,3017.0,371.0,9237.0,147.0,526.0
36474,2023-02-28 18:00:00,2024-07-17 00:00:00,3.1,509.51,2896.0,317.0,523.0,169.0,645.0
36475,2023-02-28 19:00:00,2024-07-17 00:00:00,3.1,499.75,2773.0,316.0,484.0,158.0,720.0
36476,2023-02-28 20:00:00,2024-07-17 00:00:00,3.1,488.53,2728.0,317.0,478.0,149.0,812.0
36477,2023-02-28 21:00:00,2024-07-17 00:00:00,3.1,483.0,2682.0,317.0,478.0,157.0,829.0
36478,2023-02-28 22:00:00,2024-07-17 00:00:00,3.1,462.55,2591.0,316.0,486.0,157.0,960.0
36479,2023-02-28 23:00:00,2024-07-17 00:00:00,3.1,465.56,2628.0,317.0,523.0,156.0,918.0
