Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
39912,2023-07-22 00:00:00,2024-07-17 00:00:00,3.1,507.65,3866.0,556.0,1512.0,170.0,89.0
39913,2023-07-22 01:00:00,2024-07-17 00:00:00,3.1,512.57,3876.0,622.0,1531.0,112.0,55.0
39914,2023-07-22 02:00:00,2024-07-17 00:00:00,3.1,510.06,3772.0,624.0,1526.0,36.0,115.0
39915,2023-07-22 03:00:00,2024-07-17 00:00:00,3.1,493.52,3532.0,600.0,1508.0,1.0,248.0
39916,2023-07-22 04:00:00,2024-07-17 00:00:00,3.1,458.01,3047.0,370.0,1501.0,0.0,437.0
39917,2023-07-22 05:00:00,2024-07-17 00:00:00,3.1,454.11,2803.0,330.0,1370.0,0.0,457.0
39918,2023-07-22 06:00:00,2024-07-17 00:00:00,3.1,483.67,3089.0,348.0,1257.0,0.0,426.0
39919,2023-07-22 07:00:00,2024-07-17 00:00:00,3.1,493.32,3050.0,311.0,1165.0,0.0,406.0
39920,2023-07-22 08:00:00,2024-07-17 00:00:00,3.1,493.66,3098.0,325.0,1112.0,0.0,478.0
39921,2023-07-22 09:00:00,2024-07-17 00:00:00,3.1,497.23,3153.0,349.0,1066.0,0.0,511.0
39922,2023-07-22 10:00:00,2024-07-17 00:00:00,3.1,501.37,3086.0,328.0,1051.0,0.0,455.0
39923,2023-07-22 11:00:00,2024-07-17 00:00:00,3.1,504.58,3109.0,329.0,1089.0,0.0,397.0
39924,2023-07-22 12:00:00,2024-07-17 00:00:00,3.1,509.14,3075.0,326.0,1095.0,0.0,331.0
39925,2023-07-22 13:00:00,2024-07-17 00:00:00,3.1,501.32,3126.0,332.0,1194.0,42.0,290.0
39926,2023-07-22 14:00:00,2024-07-17 00:00:00,3.1,496.9,3108.0,304.0,1162.0,172.0,234.0
39927,2023-07-22 15:00:00,2024-07-17 00:00:00,3.1,493.18,3197.0,323.0,1252.0,245.0,152.0
39928,2023-07-22 16:00:00,2024-07-17 00:00:00,3.1,497.35,3330.0,342.0,1303.0,267.0,101.0
39929,2023-07-22 17:00:00,2024-07-17 00:00:00,3.1,508.18,3438.0,381.0,1233.0,272.0,95.0
39930,2023-07-22 18:00:00,2024-07-17 00:00:00,3.1,508.83,3521.0,451.0,1246.0,270.0,99.0
39931,2023-07-22 19:00:00,2024-07-17 00:00:00,3.1,506.28,3547.0,500.0,1277.0,270.0,96.0
39932,2023-07-22 20:00:00,2024-07-17 00:00:00,3.1,503.75,3558.0,463.0,1316.0,271.0,100.0
39933,2023-07-22 21:00:00,2024-07-17 00:00:00,3.1,505.99,3724.0,571.0,1345.0,270.0,101.0
39934,2023-07-22 22:00:00,2024-07-17 00:00:00,3.1,497.03,3727.0,563.0,1437.0,269.0,122.0
39935,2023-07-22 23:00:00,2024-07-17 00:00:00,3.1,485.22,3706.0,601.0,1500.0,261.0,195.0
