Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind
38184,2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,433.2,1885.0,363.0,1133.0,29.0,651.0
38185,2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,370.29,1580.0,284.0,1261.0,23.0,836.0
38186,2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,384.41,1591.0,379.0,1277.0,5.0,726.0
38187,2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,416.47,1891.0,438.0,1268.0,0.0,734.0
38188,2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,393.41,1706.0,331.0,1245.0,0.0,784.0
38189,2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,403.26,1685.0,313.0,1135.0,0.0,762.0
38190,2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,364.43,1353.0,270.0,1036.0,0.0,842.0
38191,2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,387.33,1344.0,328.0,964.0,0.0,704.0
38192,2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,384.55,1353.0,294.0,1000.0,0.0,695.0
38193,2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,347.31,1114.0,272.0,1004.0,0.0,716.0
38194,2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,388.41,1227.0,384.0,1001.0,0.0,540.0
38195,2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,449.11,1630.0,480.0,1022.0,0.0,433.0
38196,2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,464.98,1804.0,396.0,1063.0,0.0,400.0
38197,2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,450.63,1858.0,391.0,1175.0,2.0,454.0
38198,2023-05-11 14:00:00,2024-07-17 00:00:00,3.1,467.21,1976.0,469.0,1192.0,21.0,374.0
38199,2023-05-11 15:00:00,2024-07-17 00:00:00,3.1,468.63,1987.0,498.0,1177.0,49.0,360.0
38200,2023-05-11 16:00:00,2024-07-17 00:00:00,3.1,466.24,1843.0,339.0,1084.0,83.0,320.0
38201,2023-05-11 17:00:00,2024-07-17 00:00:00,3.1,443.9,1674.0,342.0,1016.0,73.0,438.0
38202,2023-05-11 18:00:00,2024-07-17 00:00:00,3.1,444.25,1710.0,377.0,1002.0,77.0,480.0
38203,2023-05-11 19:00:00,2024-07-17 00:00:00,3.1,420.96,1591.0,359.0,1007.0,96.0,546.0
38204,2023-05-11 20:00:00,2024-07-17 00:00:00,3.1,404.58,1573.0,330.0,1038.0,125.0,614.0
38205,2023-05-11 21:00:00,2024-07-17 00:00:00,3.1,404.47,1536.0,341.0,1047.0,106.0,587.0
38206,2023-05-11 22:00:00,2024-07-17 00:00:00,3.1,395.0,1412.0,326.0,1056.0,89.0,542.0
38207,2023-05-11 23:00:00,2024-07-17 00:00:00,3.1,401.61,1534.0,352.0,1099.0,65.0,601.0
