Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
35520,2023-01-20 00:00:00,2024-07-17 00:00:00,3.1,177.11,142.0,465.0,0.0,1239.0,0.0,398.0,79.0,6.0,30.0
35521,2023-01-20 01:00:00,2024-07-17 00:00:00,3.1,178.01,142.0,465.0,0.0,1249.0,0.0,376.0,79.0,6.0,30.0
35522,2023-01-20 02:00:00,2024-07-17 00:00:00,3.1,181.78,141.0,465.0,0.0,1204.0,0.0,359.0,79.0,6.0,29.0
35523,2023-01-20 03:00:00,2024-07-17 00:00:00,3.1,179.53,140.0,465.0,0.0,1207.0,0.0,383.0,79.0,6.0,29.0
35524,2023-01-20 04:00:00,2024-07-17 00:00:00,3.1,174.28,139.0,464.0,0.0,1241.0,0.0,420.0,79.0,6.0,29.0
35525,2023-01-20 05:00:00,2024-07-17 00:00:00,3.1,173.06,140.0,461.0,0.0,1228.0,0.0,448.0,79.0,6.0,29.0
35526,2023-01-20 06:00:00,2024-07-17 00:00:00,3.1,174.03,140.0,461.0,0.0,1253.0,1.0,410.0,79.0,6.0,29.0
35527,2023-01-20 07:00:00,2024-07-17 00:00:00,3.1,172.66,140.0,461.0,0.0,1254.0,3.0,424.0,78.0,6.0,28.0
35528,2023-01-20 08:00:00,2024-07-17 00:00:00,3.1,173.04,139.0,460.0,0.0,1270.0,7.0,395.0,79.0,6.0,28.0
35529,2023-01-20 09:00:00,2024-07-17 00:00:00,3.1,173.16,138.0,461.0,0.0,1270.0,11.0,388.0,79.0,6.0,28.0
35530,2023-01-20 10:00:00,2024-07-17 00:00:00,3.1,174.98,138.0,461.0,0.0,1271.0,12.0,363.0,79.0,6.0,29.0
35531,2023-01-20 11:00:00,2024-07-17 00:00:00,3.1,173.99,138.0,460.0,0.0,1266.0,12.0,380.0,79.0,6.0,29.0
35532,2023-01-20 12:00:00,2024-07-17 00:00:00,3.1,172.59,137.0,461.0,0.0,1246.0,9.0,416.0,79.0,6.0,28.0
35533,2023-01-20 13:00:00,2024-07-17 00:00:00,3.1,169.65,137.0,462.0,0.0,1259.0,6.0,456.0,79.0,6.0,29.0
35534,2023-01-20 14:00:00,2024-07-17 00:00:00,3.1,166.31,138.0,462.0,0.0,1260.0,3.0,514.0,79.0,6.0,29.0
35535,2023-01-20 15:00:00,2024-07-17 00:00:00,3.1,162.56,136.0,462.0,0.0,1257.0,0.0,572.0,79.0,6.0,29.0
35536,2023-01-20 16:00:00,2024-07-17 00:00:00,3.1,159.96,136.0,463.0,0.0,1273.0,0.0,604.0,79.0,6.0,29.0
35537,2023-01-20 17:00:00,2024-07-17 00:00:00,3.1,155.32,136.0,463.0,0.0,1327.0,0.0,638.0,79.0,6.0,29.0
35538,2023-01-20 18:00:00,2024-07-17 00:00:00,3.1,154.27,137.0,462.0,0.0,1306.0,0.0,679.0,79.0,6.0,29.0
35539,2023-01-20 19:00:00,2024-07-17 00:00:00,3.1,155.3,140.0,462.0,0.0,1279.0,0.0,702.0,79.0,6.0,30.0
35540,2023-01-20 20:00:00,2024-07-17 00:00:00,3.1,153.73,141.0,462.0,0.0,1308.0,0.0,710.0,79.0,6.0,30.0
35541,2023-01-20 21:00:00,2024-07-17 00:00:00,3.1,155.72,141.0,462.0,0.0,1248.0,0.0,727.0,79.0,6.0,30.0
35542,2023-01-20 22:00:00,2024-07-17 00:00:00,3.1,154.26,140.0,463.0,0.0,1279.0,0.0,724.0,79.0,6.0,30.0
35543,2023-01-20 23:00:00,2024-07-17 00:00:00,3.1,155.71,140.0,463.0,0.0,1260.0,0.0,714.0,79.0,6.0,30.0
