Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
38712,2023-06-02 00:00:00,2024-07-17 00:00:00,3.1,93.86,0.0,286.0,0.0,889.0,0.0,21.0,75.0,0.0,28.0
38713,2023-06-02 01:00:00,2024-07-17 00:00:00,3.1,90.85,0.0,287.0,0.0,926.0,0.0,30.0,75.0,0.0,28.0
38714,2023-06-02 02:00:00,2024-07-17 00:00:00,3.1,90.59,0.0,287.0,0.0,931.0,0.0,29.0,75.0,0.0,28.0
38715,2023-06-02 03:00:00,2024-07-17 00:00:00,3.1,90.75,20.0,286.0,0.0,1048.0,2.0,52.0,75.0,0.0,28.0
38716,2023-06-02 04:00:00,2024-07-17 00:00:00,3.1,83.09,18.0,286.0,0.0,1167.0,6.0,54.0,73.0,0.0,28.0
38717,2023-06-02 05:00:00,2024-07-17 00:00:00,3.1,74.3,0.0,286.0,0.0,1199.0,17.0,38.0,73.0,0.0,28.0
38718,2023-06-02 06:00:00,2024-07-17 00:00:00,3.1,76.15,0.0,286.0,0.0,1172.0,31.0,12.0,72.0,0.0,28.0
38719,2023-06-02 07:00:00,2024-07-17 00:00:00,3.1,79.23,0.0,286.0,0.0,1101.0,43.0,14.0,73.0,0.0,29.0
38720,2023-06-02 08:00:00,2024-07-17 00:00:00,3.1,88.86,0.0,286.0,0.0,924.0,49.0,12.0,73.0,0.0,28.0
38721,2023-06-02 09:00:00,2024-07-17 00:00:00,3.1,97.85,0.0,286.0,0.0,789.0,52.0,18.0,73.0,0.0,28.0
38722,2023-06-02 10:00:00,2024-07-17 00:00:00,3.1,96.76,0.0,286.0,0.0,776.0,53.0,44.0,73.0,0.0,28.0
38723,2023-06-02 11:00:00,2024-07-17 00:00:00,3.1,91.53,0.0,286.0,0.0,810.0,51.0,84.0,73.0,0.0,28.0
38724,2023-06-02 12:00:00,2024-07-17 00:00:00,3.1,88.14,0.0,287.0,0.0,824.0,48.0,133.0,73.0,0.0,29.0
38725,2023-06-02 13:00:00,2024-07-17 00:00:00,3.1,90.27,0.0,286.0,0.0,868.0,43.0,58.0,73.0,0.0,29.0
38726,2023-06-02 14:00:00,2024-07-17 00:00:00,3.1,84.2,0.0,286.0,0.0,977.0,32.0,52.0,73.0,0.0,28.0
38727,2023-06-02 15:00:00,2024-07-17 00:00:00,3.1,76.06,0.0,286.0,0.0,1153.0,20.0,43.0,73.0,0.0,28.0
38728,2023-06-02 16:00:00,2024-07-17 00:00:00,3.1,74.3,0.0,285.0,0.0,1176.0,11.0,63.0,73.0,0.0,28.0
38729,2023-06-02 17:00:00,2024-07-17 00:00:00,3.1,72.92,0.0,285.0,0.0,1249.0,4.0,28.0,73.0,0.0,28.0
38730,2023-06-02 18:00:00,2024-07-17 00:00:00,3.1,74.39,0.0,286.0,0.0,1238.0,0.0,14.0,73.0,0.0,28.0
38731,2023-06-02 19:00:00,2024-07-17 00:00:00,3.1,74.07,0.0,286.0,0.0,1226.0,0.0,33.0,73.0,0.0,28.0
38732,2023-06-02 20:00:00,2024-07-17 00:00:00,3.1,71.84,0.0,285.0,0.0,1180.0,0.0,125.0,74.0,0.0,28.0
38733,2023-06-02 21:00:00,2024-07-17 00:00:00,3.1,74.89,0.0,285.0,0.0,1069.0,0.0,166.0,75.0,0.0,28.0
38734,2023-06-02 22:00:00,2024-07-17 00:00:00,3.1,82.72,3.0,285.0,0.0,947.0,0.0,159.0,75.0,0.0,28.0
38735,2023-06-02 23:00:00,2024-07-17 00:00:00,3.1,117.27,76.0,285.0,0.0,860.0,0.0,205.0,75.0,0.0,28.0
