UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-01-01 00:00:00,142.0,217.0,0.0,462.0,0.0,142.0,77.0,5.0,30.0
2023-01-01 01:00:00,142.0,218.0,0.0,450.0,0.0,146.0,77.0,5.0,30.0
2023-01-01 02:00:00,142.0,218.0,0.0,436.0,0.0,146.0,77.0,5.0,30.0
2023-01-01 03:00:00,142.0,218.0,0.0,434.0,0.0,147.0,78.0,5.0,30.0
2023-01-01 04:00:00,142.0,216.0,0.0,425.0,0.0,151.0,78.0,5.0,30.0
2023-01-01 05:00:00,143.0,217.0,0.0,410.0,0.0,152.0,78.0,5.0,30.0
2023-01-01 06:00:00,143.0,218.0,0.0,437.0,1.0,158.0,77.0,5.0,30.0
2023-01-01 07:00:00,143.0,217.0,0.0,481.0,5.0,155.0,76.0,5.0,30.0
2023-01-01 08:00:00,142.0,217.0,0.0,474.0,10.0,156.0,77.0,5.0,30.0
2023-01-01 09:00:00,143.0,216.0,0.0,487.0,17.0,151.0,77.0,5.0,30.0
2023-01-01 10:00:00,141.0,215.0,0.0,490.0,21.0,150.0,77.0,5.0,30.0
2023-01-01 11:00:00,141.0,215.0,0.0,500.0,21.0,150.0,77.0,4.0,30.0
2023-01-01 12:00:00,142.0,215.0,0.0,517.0,17.0,151.0,77.0,4.0,29.0
2023-01-01 13:00:00,140.0,216.0,0.0,496.0,10.0,149.0,77.0,4.0,30.0
2023-01-01 14:00:00,140.0,217.0,0.0,627.0,3.0,141.0,77.0,5.0,30.0
2023-01-01 15:00:00,140.0,217.0,0.0,785.0,0.0,125.0,77.0,5.0,30.0
2023-01-01 16:00:00,140.0,218.0,0.0,792.0,0.0,104.0,77.0,5.0,30.0
2023-01-01 17:00:00,140.0,216.0,0.0,780.0,0.0,98.0,77.0,5.0,30.0
2023-01-01 18:00:00,141.0,217.0,0.0,776.0,0.0,99.0,78.0,5.0,30.0
2023-01-01 19:00:00,142.0,217.0,0.0,661.0,0.0,93.0,77.0,5.0,30.0
2023-01-01 20:00:00,142.0,217.0,0.0,645.0,0.0,94.0,77.0,5.0,30.0
2023-01-01 21:00:00,141.0,217.0,0.0,629.0,0.0,100.0,77.0,5.0,30.0
2023-01-01 22:00:00,140.0,216.0,0.0,596.0,0.0,115.0,77.0,5.0,30.0
2023-01-01 23:00:00,141.0,217.0,0.0,416.0,0.0,115.0,78.0,5.0,30.0
