UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-03-19 00:00:00,356.0,554.0,0.0,28.0,0.0,2023.0
2023-03-19 01:00:00,357.0,582.0,0.0,28.0,0.0,2025.0
2023-03-19 02:00:00,354.0,537.0,0.0,28.0,0.0,1984.0
2023-03-19 03:00:00,361.0,537.0,0.0,29.0,0.0,1991.0
2023-03-19 04:00:00,365.0,536.0,0.0,56.0,14.0,1929.0
2023-03-19 05:00:00,368.0,544.0,0.0,104.0,544.0,1895.0
2023-03-19 06:00:00,371.0,535.0,0.0,30.0,1732.0,1690.0
2023-03-19 07:00:00,352.0,533.0,0.0,45.0,2800.0,1272.0
2023-03-19 08:00:00,342.0,533.0,0.0,60.0,3454.0,1138.0
2023-03-19 09:00:00,349.0,533.0,0.0,61.0,3832.0,977.0
2023-03-19 10:00:00,351.0,532.0,0.0,65.0,3935.0,919.0
2023-03-19 11:00:00,214.0,536.0,0.0,63.0,3964.0,891.0
2023-03-19 12:00:00,175.0,533.0,0.0,33.0,3699.0,875.0
2023-03-19 13:00:00,176.0,561.0,0.0,52.0,3074.0,802.0
2023-03-19 14:00:00,171.0,726.0,0.0,86.0,2120.0,690.0
2023-03-19 15:00:00,167.0,1270.0,0.0,148.0,869.0,662.0
2023-03-19 16:00:00,176.0,1888.0,0.0,271.0,62.0,630.0
2023-03-19 17:00:00,176.0,2553.0,0.0,318.0,0.0,667.0
2023-03-19 18:00:00,203.0,2894.0,0.0,618.0,0.0,574.0
2023-03-19 19:00:00,207.0,2890.0,0.0,590.0,0.0,478.0
2023-03-19 20:00:00,215.0,2593.0,0.0,307.0,0.0,413.0
2023-03-19 21:00:00,209.0,2359.0,0.0,106.0,0.0,369.0
2023-03-19 22:00:00,210.0,2223.0,0.0,8.0,0.0,365.0
2023-03-19 23:00:00,199.0,1614.0,0.0,30.0,0.0,417.0
