UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-10-22 00:00:00,309.0,490.0,0.0,67.0,0.0,1682.0
2023-10-22 01:00:00,299.0,481.0,0.0,66.0,0.0,1682.0
2023-10-22 02:00:00,299.0,480.0,0.0,109.0,7.0,1671.0
2023-10-22 03:00:00,299.0,476.0,0.0,110.0,6.0,1650.0
2023-10-22 04:00:00,300.0,475.0,0.0,143.0,5.0,1617.0
2023-10-22 05:00:00,300.0,474.0,0.0,138.0,267.0,1546.0
2023-10-22 06:00:00,300.0,497.0,0.0,273.0,893.0,1377.0
2023-10-22 07:00:00,299.0,504.0,0.0,249.0,1585.0,1358.0
2023-10-22 08:00:00,300.0,515.0,0.0,419.0,2156.0,1338.0
2023-10-22 09:00:00,300.0,590.0,0.0,359.0,2603.0,1282.0
2023-10-22 10:00:00,300.0,562.0,0.0,330.0,2902.0,1284.0
2023-10-22 11:00:00,299.0,518.0,0.0,175.0,3044.0,1208.0
2023-10-22 12:00:00,312.0,544.0,0.0,127.0,2746.0,1140.0
2023-10-22 13:00:00,579.0,630.0,0.0,207.0,1995.0,1014.0
2023-10-22 14:00:00,606.0,1019.0,0.0,290.0,887.0,948.0
2023-10-22 15:00:00,609.0,1783.0,0.0,759.0,82.0,1006.0
2023-10-22 16:00:00,608.0,2196.0,0.0,1048.0,32.0,1030.0
2023-10-22 17:00:00,610.0,2241.0,0.0,1069.0,6.0,965.0
2023-10-22 18:00:00,609.0,2280.0,0.0,1115.0,7.0,895.0
2023-10-22 19:00:00,610.0,1974.0,0.0,875.0,0.0,881.0
2023-10-22 20:00:00,608.0,1921.0,0.0,681.0,0.0,818.0
2023-10-22 21:00:00,607.0,1875.0,0.0,573.0,0.0,745.0
2023-10-22 22:00:00,602.0,2042.0,0.0,430.0,0.0,707.0
2023-10-22 23:00:00,610.0,1988.0,0.0,389.0,0.0,655.0
