UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-08-13 00:00:00,3337.0,7366.0,1892.0,0.0,4.0,16138.0,1895.0,10228.0
2023-08-13 01:00:00,2991.0,7279.0,1892.0,0.0,4.0,14541.0,1901.0,9800.0
2023-08-13 02:00:00,2691.0,7073.0,1892.0,0.0,4.0,13807.0,1892.0,9602.0
2023-08-13 03:00:00,2709.0,6147.0,1892.0,0.0,4.0,12737.0,1905.0,8906.0
2023-08-13 04:00:00,2950.0,5974.0,1892.0,0.0,34.0,11059.0,1922.0,9389.0
2023-08-13 05:00:00,2978.0,5627.0,1892.0,0.0,191.0,9534.0,1900.0,11840.0
2023-08-13 06:00:00,2710.0,5347.0,1892.0,0.0,507.0,8852.0,1887.0,17977.0
2023-08-13 07:00:00,2154.0,5202.0,1892.0,0.0,591.0,8274.0,1851.0,24152.0
2023-08-13 08:00:00,2078.0,5371.0,1892.0,0.0,981.0,8609.0,1836.0,30309.0
2023-08-13 09:00:00,2075.0,5400.0,1892.0,0.0,903.0,8645.0,1806.0,34062.0
2023-08-13 10:00:00,2080.0,5248.0,1892.0,0.0,723.0,8129.0,1815.0,34705.0
2023-08-13 11:00:00,2239.0,6044.0,1892.0,0.0,570.0,7481.0,1817.0,34132.0
2023-08-13 12:00:00,2584.0,5618.0,1892.0,0.0,687.0,7373.0,1812.0,32339.0
2023-08-13 13:00:00,2613.0,5996.0,1892.0,0.0,697.0,7756.0,1788.0,28718.0
2023-08-13 14:00:00,2620.0,5989.0,1892.0,0.0,564.0,8074.0,1816.0,26047.0
2023-08-13 15:00:00,3187.0,7110.0,1892.0,0.0,386.0,9116.0,1813.0,23298.0
2023-08-13 16:00:00,4165.0,12535.0,1892.0,0.0,335.0,8499.0,1817.0,18687.0
2023-08-13 17:00:00,4829.0,18913.0,1890.0,0.0,95.0,7627.0,1835.0,13973.0
2023-08-13 18:00:00,5352.0,22174.0,1890.0,0.0,26.0,7298.0,1846.0,10829.0
2023-08-13 19:00:00,5501.0,23639.0,1888.0,0.0,4.0,6114.0,1879.0,11307.0
2023-08-13 20:00:00,5748.0,23486.0,1888.0,0.0,4.0,6013.0,1880.0,11085.0
2023-08-13 21:00:00,5514.0,23253.0,1888.0,0.0,4.0,6123.0,1824.0,9612.0
2023-08-13 22:00:00,4572.0,20233.0,1891.0,0.0,4.0,6696.0,1812.0,7952.0
2023-08-13 23:00:00,4012.0,18429.0,1892.0,0.0,4.0,6891.0,1752.0,7679.0
