Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
36264,2023-02-20 00:00:00,2024-07-17 00:00:00,3.1,320.52,3769.0,4253.0,1944.0,0.0,8.0,16970.0,1729.0,18674.0
36265,2023-02-20 01:00:00,2024-07-17 00:00:00,3.1,315.23,3538.0,4134.0,1944.0,0.0,8.0,17838.0,1714.0,19166.0
36266,2023-02-20 02:00:00,2024-07-17 00:00:00,3.1,318.2,3551.0,4130.0,1944.0,0.0,8.0,18113.0,1662.0,19979.0
36267,2023-02-20 03:00:00,2024-07-17 00:00:00,3.1,322.11,3568.0,4172.0,1944.0,0.0,8.0,18217.0,1625.0,20792.0
36268,2023-02-20 04:00:00,2024-07-17 00:00:00,3.1,324.04,3550.0,4470.0,1905.0,0.0,8.0,18312.0,1634.0,21239.0
36269,2023-02-20 05:00:00,2024-07-17 00:00:00,3.1,327.59,3611.0,4965.0,1907.0,0.0,8.0,18536.0,1671.0,22130.0
36270,2023-02-20 06:00:00,2024-07-17 00:00:00,3.1,346.05,4914.0,5976.0,1908.0,0.0,8.0,18929.0,1616.0,24440.0
36271,2023-02-20 07:00:00,2024-07-17 00:00:00,3.1,365.21,6581.0,6428.0,1908.0,0.0,25.0,18970.0,1542.0,26542.0
36272,2023-02-20 08:00:00,2024-07-17 00:00:00,3.1,369.58,6832.0,6579.0,1908.0,0.0,79.0,19161.0,1400.0,27568.0
36273,2023-02-20 09:00:00,2024-07-17 00:00:00,3.1,365.77,6104.0,6733.0,1908.0,0.0,99.0,19260.0,1406.0,27998.0
36274,2023-02-20 10:00:00,2024-07-17 00:00:00,3.1,362.43,5634.0,6519.0,1908.0,0.0,123.0,19340.0,1350.0,27969.0
36275,2023-02-20 11:00:00,2024-07-17 00:00:00,3.1,364.0,5647.0,6727.0,1908.0,0.0,153.0,19215.0,1322.0,28195.0
36276,2023-02-20 12:00:00,2024-07-17 00:00:00,3.1,359.03,5507.0,6764.0,1908.0,0.0,161.0,19168.0,1397.0,27058.0
36277,2023-02-20 13:00:00,2024-07-17 00:00:00,3.1,358.79,5930.0,6830.0,1908.0,0.0,152.0,19362.0,1441.0,26581.0
36278,2023-02-20 14:00:00,2024-07-17 00:00:00,3.1,363.37,6626.0,6687.0,1908.0,0.0,120.0,19294.0,1521.0,26594.0
36279,2023-02-20 15:00:00,2024-07-17 00:00:00,3.1,369.64,7721.0,6728.0,1911.0,0.0,81.0,18915.0,1479.0,25605.0
36280,2023-02-20 16:00:00,2024-07-17 00:00:00,3.1,390.84,9527.0,8521.0,1916.0,0.0,15.0,18836.0,1434.0,28983.0
36281,2023-02-20 17:00:00,2024-07-17 00:00:00,3.1,395.6,9852.0,9535.0,1931.0,0.0,4.0,18755.0,1432.0,30131.0
36282,2023-02-20 18:00:00,2024-07-17 00:00:00,3.1,397.06,9869.0,9181.0,1936.0,0.0,4.0,18216.0,1467.0,29516.0
36283,2023-02-20 19:00:00,2024-07-17 00:00:00,3.1,397.64,9880.0,9029.0,1936.0,0.0,4.0,17692.0,1452.0,28493.0
36284,2023-02-20 20:00:00,2024-07-17 00:00:00,3.1,395.91,9823.0,8385.0,1936.0,0.0,4.0,16845.0,1475.0,26031.0
36285,2023-02-20 21:00:00,2024-07-17 00:00:00,3.1,392.05,9451.0,7358.0,1941.0,0.0,4.0,15986.0,1502.0,23524.0
36286,2023-02-20 22:00:00,2024-07-17 00:00:00,3.1,377.41,7911.0,6683.0,1940.0,0.0,4.0,14912.0,1499.0,19992.0
36287,2023-02-20 23:00:00,2024-07-17 00:00:00,3.1,365.14,6750.0,6455.0,1941.0,0.0,4.0,13888.0,1519.0,17342.0
