Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
36312,2023-02-22 00:00:00,2024-07-17 00:00:00,3.1,582.83,13344.0,26066.0,1940.0,0.0,8.0,1711.0,1509.0,16024.0
36313,2023-02-22 01:00:00,2024-07-17 00:00:00,3.1,580.04,13241.0,25954.0,1940.0,0.0,8.0,1966.0,1462.0,15807.0
36314,2023-02-22 02:00:00,2024-07-17 00:00:00,3.1,580.79,13290.0,25586.0,1940.0,0.0,8.0,1922.0,1438.0,15527.0
36315,2023-02-22 03:00:00,2024-07-17 00:00:00,3.1,582.9,13297.0,25685.0,1941.0,0.0,8.0,1721.0,1445.0,15712.0
36316,2023-02-22 04:00:00,2024-07-17 00:00:00,3.1,584.98,13302.0,25267.0,1940.0,0.0,8.0,1707.0,1442.0,16356.0
36317,2023-02-22 05:00:00,2024-07-17 00:00:00,3.1,591.36,13295.0,27465.0,1940.0,0.0,8.0,1292.0,1406.0,19606.0
36318,2023-02-22 06:00:00,2024-07-17 00:00:00,3.1,591.01,13255.0,27996.0,1940.0,0.0,8.0,1521.0,1486.0,21463.0
36319,2023-02-22 07:00:00,2024-07-17 00:00:00,3.1,587.69,13267.0,28104.0,1940.0,0.0,114.0,1910.0,1574.0,22317.0
36320,2023-02-22 08:00:00,2024-07-17 00:00:00,3.1,583.8,13181.0,29199.0,1940.0,0.0,252.0,2169.0,1573.0,22974.0
36321,2023-02-22 09:00:00,2024-07-17 00:00:00,3.1,587.48,13253.0,29464.0,1937.0,0.0,280.0,1897.0,1570.0,24103.0
36322,2023-02-22 10:00:00,2024-07-17 00:00:00,3.1,590.08,13210.0,28966.0,1940.0,0.0,301.0,1603.0,1510.0,23831.0
36323,2023-02-22 11:00:00,2024-07-17 00:00:00,3.1,591.88,13164.0,27743.0,1940.0,0.0,367.0,1340.0,1484.0,22797.0
36324,2023-02-22 12:00:00,2024-07-17 00:00:00,3.1,591.54,13269.0,29665.0,1940.0,0.0,391.0,1335.0,1466.0,24194.0
36325,2023-02-22 13:00:00,2024-07-17 00:00:00,3.1,593.31,13325.0,27539.0,1940.0,0.0,387.0,1400.0,1489.0,23624.0
36326,2023-02-22 14:00:00,2024-07-17 00:00:00,3.1,590.16,13310.0,26960.0,1940.0,0.0,314.0,1881.0,1402.0,23015.0
36327,2023-02-22 15:00:00,2024-07-17 00:00:00,3.1,591.7,13326.0,26064.0,1940.0,0.0,132.0,1793.0,1408.0,21750.0
36328,2023-02-22 16:00:00,2024-07-17 00:00:00,3.1,594.96,13165.0,27964.0,1940.0,0.0,26.0,1503.0,1423.0,23943.0
36329,2023-02-22 17:00:00,2024-07-17 00:00:00,3.1,595.66,13257.0,28157.0,1941.0,0.0,4.0,1566.0,1435.0,24691.0
36330,2023-02-22 18:00:00,2024-07-17 00:00:00,3.1,598.06,13257.0,27411.0,1940.0,0.0,4.0,1309.0,1406.0,23987.0
36331,2023-02-22 19:00:00,2024-07-17 00:00:00,3.1,601.62,13304.0,27660.0,1940.0,0.0,4.0,837.0,1411.0,23852.0
36332,2023-02-22 20:00:00,2024-07-17 00:00:00,3.1,597.95,13233.0,27583.0,1940.0,0.0,4.0,967.0,1459.0,22364.0
36333,2023-02-22 21:00:00,2024-07-17 00:00:00,3.1,593.83,13215.0,26737.0,1940.0,0.0,4.0,1039.0,1464.0,19370.0
36334,2023-02-22 22:00:00,2024-07-17 00:00:00,3.1,588.85,12845.0,27511.0,1940.0,0.0,4.0,1021.0,1456.0,17853.0
36335,2023-02-22 23:00:00,2024-07-17 00:00:00,3.1,588.49,13156.0,27168.0,1940.0,0.0,4.0,987.0,1439.0,16467.0
