Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
36864,2023-03-17 00:00:00,398.0,3899.0,5866.0,1871.0,0.0,8.0,16873.0,1351.0,17539.0
36865,2023-03-17 01:00:00,409.61,3837.0,6350.0,1868.0,0.0,8.0,15343.0,1344.0,17280.0
36866,2023-03-17 02:00:00,424.14,3871.0,6252.0,1868.0,0.0,8.0,13517.0,1341.0,16942.0
36867,2023-03-17 03:00:00,428.82,3898.0,6207.0,1869.0,0.0,8.0,12692.0,1359.0,16412.0
36868,2023-03-17 04:00:00,442.81,4373.0,5928.0,1869.0,0.0,8.0,11673.0,1342.0,16351.0
36869,2023-03-17 05:00:00,487.31,5596.0,9513.0,1868.0,0.0,8.0,9928.0,1339.0,19171.0
36870,2023-03-17 06:00:00,511.62,6930.0,11128.0,1868.0,0.0,120.0,8949.0,1313.0,20930.0
36871,2023-03-17 07:00:00,514.92,6891.0,10794.0,1868.0,0.0,344.0,8680.0,1322.0,21713.0
36872,2023-03-17 08:00:00,514.12,6077.0,9806.0,1868.0,0.0,580.0,8093.0,1311.0,21692.0
36873,2023-03-17 09:00:00,516.14,5170.0,7235.0,1868.0,0.0,1013.0,6836.0,1330.0,21053.0
36874,2023-03-17 10:00:00,535.52,4361.0,6023.0,1868.0,0.0,1244.0,5358.0,1330.0,23337.0
36875,2023-03-17 11:00:00,551.46,3795.0,6051.0,1865.0,0.0,1184.0,4287.0,1376.0,25030.0
36876,2023-03-17 12:00:00,563.77,3752.0,7165.0,1864.0,0.0,1063.0,3152.0,1360.0,24543.0
36877,2023-03-17 13:00:00,588.87,4555.0,7183.0,1864.0,0.0,760.0,1722.0,1337.0,23586.0
36878,2023-03-17 14:00:00,589.07,5546.0,9175.0,1864.0,0.0,446.0,1374.0,1362.0,20100.0
36879,2023-03-17 15:00:00,577.37,5985.0,13741.0,1863.0,0.0,258.0,1565.0,1453.0,19003.0
36880,2023-03-17 16:00:00,570.56,6998.0,19363.0,1862.0,0.0,108.0,2046.0,1480.0,19778.0
36881,2023-03-17 17:00:00,568.35,7246.0,21526.0,1864.0,0.0,13.0,2429.0,1535.0,21117.0
36882,2023-03-17 18:00:00,556.15,7235.0,21879.0,1864.0,0.0,8.0,3524.0,1510.0,20648.0
36883,2023-03-17 19:00:00,559.93,7307.0,21110.0,1864.0,0.0,8.0,3009.0,1425.0,19443.0
36884,2023-03-17 20:00:00,561.76,7328.0,17329.0,1864.0,0.0,8.0,3293.0,1440.0,19324.0
36885,2023-03-17 21:00:00,544.92,7267.0,15985.0,1864.0,0.0,8.0,4251.0,1477.0,16837.0
36886,2023-03-17 22:00:00,531.62,7269.0,14131.0,1865.0,0.0,8.0,4673.0,1523.0,13999.0
36887,2023-03-17 23:00:00,517.39,6894.0,11742.0,1864.0,0.0,8.0,5165.0,1526.0,12240.0
