Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
37704,2023-04-21 00:00:00,535.42,8663.0,7728.0,20.0,0.0,4.0,7970.0,1310.0,15056.0
37705,2023-04-21 01:00:00,513.16,8356.0,7078.0,20.0,0.0,4.0,9214.0,1283.0,13926.0
37706,2023-04-21 02:00:00,498.78,7902.0,6907.0,20.0,0.0,4.0,9918.0,1320.0,13549.0
37707,2023-04-21 03:00:00,529.22,8637.0,8213.0,20.0,0.0,4.0,8175.0,1365.0,14450.0
37708,2023-04-21 04:00:00,551.04,9018.0,9745.0,20.0,0.0,18.0,7271.0,1357.0,17128.0
37709,2023-04-21 05:00:00,538.64,8980.0,9114.0,20.0,0.0,157.0,8798.0,1303.0,18895.0
37710,2023-04-21 06:00:00,535.7,8851.0,8661.0,24.0,0.0,388.0,9761.0,1335.0,21984.0
37711,2023-04-21 07:00:00,558.68,8307.0,7689.0,24.0,0.0,742.0,8638.0,1386.0,27865.0
37712,2023-04-21 08:00:00,580.98,7710.0,7478.0,21.0,0.0,979.0,7483.0,1397.0,34695.0
37713,2023-04-21 09:00:00,593.34,6708.0,6275.0,21.0,0.0,1219.0,6542.0,1416.0,38748.0
37714,2023-04-21 10:00:00,595.68,5446.0,5106.0,21.0,0.0,1353.0,6085.0,1377.0,39655.0
37715,2023-04-21 11:00:00,597.77,5111.0,4929.0,22.0,0.0,1304.0,5520.0,1327.0,37718.0
37716,2023-04-21 12:00:00,591.04,5023.0,4788.0,20.0,0.0,1196.0,6102.0,1340.0,36907.0
37717,2023-04-21 13:00:00,583.22,5040.0,5820.0,20.0,0.0,1017.0,6267.0,1366.0,34050.0
37718,2023-04-21 14:00:00,578.66,6321.0,7452.0,20.0,0.0,980.0,6214.0,1409.0,30396.0
37719,2023-04-21 15:00:00,562.26,7397.0,9749.0,20.0,0.0,642.0,7036.0,1431.0,25374.0
37720,2023-04-21 16:00:00,555.47,8568.0,10760.0,20.0,0.0,402.0,7332.0,1541.0,21777.0
37721,2023-04-21 17:00:00,532.69,8442.0,10534.0,20.0,0.0,112.0,8365.0,1528.0,17427.0
37722,2023-04-21 18:00:00,495.84,7167.0,10458.0,20.0,0.0,14.0,10582.0,1339.0,15871.0
37723,2023-04-21 19:00:00,486.03,7088.0,11079.0,20.0,0.0,4.0,11566.0,1357.0,16085.0
37724,2023-04-21 20:00:00,523.18,7144.0,11676.0,20.0,0.0,4.0,8107.0,1361.0,16006.0
37725,2023-04-21 21:00:00,523.79,7376.0,11142.0,20.0,0.0,4.0,7767.0,1502.0,14914.0
37726,2023-04-21 22:00:00,527.42,7289.0,9472.0,20.0,0.0,4.0,6590.0,1622.0,12282.0
37727,2023-04-21 23:00:00,560.04,7468.0,8864.0,20.0,0.0,4.0,4241.0,1598.0,11064.0
