Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41520,2023-09-27 00:00:00,607.84,10791.0,499.0,304.0,109.0,0.0,2009.0,287.0
41521,2023-09-27 01:00:00,618.82,10921.0,501.0,303.0,109.0,0.0,1790.0,287.0
41522,2023-09-27 02:00:00,633.76,10946.0,509.0,302.0,109.0,0.0,1464.0,287.0
41523,2023-09-27 03:00:00,651.86,11747.0,554.0,303.0,133.0,0.0,1176.0,286.0
41524,2023-09-27 04:00:00,661.14,13154.0,735.0,304.0,143.0,51.0,1041.0,291.0
41525,2023-09-27 05:00:00,637.0,14648.0,772.0,303.0,147.0,1000.0,961.0,287.0
41526,2023-09-27 06:00:00,568.93,14029.0,759.0,304.0,148.0,3194.0,732.0,285.0
41527,2023-09-27 07:00:00,504.59,12783.0,691.0,303.0,146.0,5433.0,378.0,270.0
41528,2023-09-27 08:00:00,464.11,12225.0,455.0,301.0,141.0,7121.0,200.0,202.0
41529,2023-09-27 09:00:00,419.97,10906.0,446.0,301.0,114.0,8191.0,270.0,192.0
41530,2023-09-27 10:00:00,405.14,10893.0,479.0,301.0,105.0,8736.0,442.0,217.0
41531,2023-09-27 11:00:00,394.93,10381.0,472.0,301.0,105.0,8531.0,678.0,261.0
41532,2023-09-27 12:00:00,413.82,10686.0,473.0,281.0,108.0,7682.0,892.0,202.0
41533,2023-09-27 13:00:00,469.84,12181.0,486.0,282.0,135.0,6159.0,831.0,256.0
41534,2023-09-27 14:00:00,540.78,13323.0,494.0,284.0,152.0,4113.0,612.0,297.0
41535,2023-09-27 15:00:00,633.37,14254.0,588.0,288.0,158.0,1591.0,457.0,296.0
41536,2023-09-27 16:00:00,685.18,15990.0,687.0,297.0,161.0,233.0,618.0,297.0
41537,2023-09-27 17:00:00,679.78,16535.0,686.0,302.0,157.0,0.0,1062.0,298.0
41538,2023-09-27 18:00:00,649.64,14083.0,587.0,295.0,166.0,0.0,1565.0,298.0
41539,2023-09-27 19:00:00,605.78,12233.0,488.0,280.0,150.0,0.0,2387.0,295.0
41540,2023-09-27 20:00:00,572.25,11052.0,507.0,278.0,140.0,0.0,2937.0,289.0
41541,2023-09-27 21:00:00,536.21,9853.0,526.0,276.0,114.0,0.0,3481.0,287.0
41542,2023-09-27 22:00:00,532.63,9892.0,500.0,278.0,112.0,0.0,3632.0,260.0
41543,2023-09-27 23:00:00,528.33,9776.0,509.0,277.0,113.0,0.0,3749.0,208.0
