Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35064,2023-01-01 00:00:00,501.98,6926.0,894.0,312.0,214.0,0.0,4251.0,179.0
35065,2023-01-01 01:00:00,563.83,7640.0,1099.0,312.0,214.0,0.0,3125.0,179.0
35066,2023-01-01 02:00:00,545.92,7485.0,904.0,313.0,214.0,0.0,3487.0,179.0
35067,2023-01-01 03:00:00,504.75,7048.0,833.0,311.0,214.0,0.0,4258.0,180.0
35068,2023-01-01 04:00:00,485.79,6626.0,849.0,309.0,214.0,0.0,4474.0,179.0
35069,2023-01-01 05:00:00,481.99,6517.0,838.0,307.0,214.0,0.0,4497.0,179.0
35070,2023-01-01 06:00:00,479.41,6526.0,843.0,309.0,214.0,8.0,4566.0,179.0
35071,2023-01-01 07:00:00,477.79,6593.0,848.0,311.0,218.0,351.0,4338.0,179.0
35072,2023-01-01 08:00:00,457.04,6595.0,849.0,309.0,225.0,1116.0,4223.0,178.0
35073,2023-01-01 09:00:00,434.76,6609.0,859.0,307.0,224.0,1975.0,4156.0,179.0
35074,2023-01-01 10:00:00,411.14,6520.0,857.0,306.0,220.0,2399.0,4525.0,178.0
35075,2023-01-01 11:00:00,394.76,6451.0,855.0,303.0,220.0,2217.0,5247.0,191.0
35076,2023-01-01 12:00:00,403.12,6666.0,881.0,299.0,219.0,1602.0,5709.0,196.0
35077,2023-01-01 13:00:00,402.73,6602.0,872.0,301.0,219.0,714.0,6466.0,197.0
35078,2023-01-01 14:00:00,408.71,6553.0,896.0,302.0,232.0,141.0,6702.0,195.0
35079,2023-01-01 15:00:00,428.61,6980.0,926.0,303.0,247.0,0.0,6506.0,196.0
35080,2023-01-01 16:00:00,439.59,7067.0,784.0,301.0,310.0,0.0,6116.0,196.0
35081,2023-01-01 17:00:00,468.42,7641.0,601.0,293.0,323.0,0.0,5601.0,197.0
35082,2023-01-01 18:00:00,505.09,8141.0,593.0,291.0,324.0,0.0,4832.0,195.0
35083,2023-01-01 19:00:00,532.61,8435.0,596.0,295.0,320.0,0.0,4240.0,195.0
35084,2023-01-01 20:00:00,546.17,8404.0,610.0,300.0,242.0,0.0,3943.0,195.0
35085,2023-01-01 21:00:00,563.0,8219.0,627.0,302.0,228.0,0.0,3451.0,195.0
35086,2023-01-01 22:00:00,581.67,8209.0,632.0,302.0,228.0,0.0,3009.0,213.0
35087,2023-01-01 23:00:00,598.03,8481.0,667.0,302.0,222.0,0.0,2742.0,242.0
