UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-07-04 00:00:00,9258.0,1401.0,232.0,127.0,0.0,1856.0,158.0
2023-07-04 01:00:00,8971.0,1394.0,234.0,127.0,0.0,2081.0,147.0
2023-07-04 02:00:00,8710.0,1381.0,235.0,124.0,43.0,2458.0,149.0
2023-07-04 03:00:00,8330.0,1127.0,234.0,126.0,416.0,2810.0,149.0
2023-07-04 04:00:00,8905.0,1213.0,234.0,139.0,1235.0,3172.0,150.0
2023-07-04 05:00:00,9495.0,1365.0,235.0,145.0,2705.0,2998.0,188.0
2023-07-04 06:00:00,9352.0,1314.0,236.0,155.0,4562.0,3237.0,203.0
2023-07-04 07:00:00,7696.0,1123.0,236.0,166.0,6216.0,4419.0,204.0
2023-07-04 08:00:00,6514.0,1050.0,237.0,157.0,7215.0,4977.0,202.0
2023-07-04 09:00:00,6421.0,1059.0,237.0,142.0,7811.0,4988.0,203.0
2023-07-04 10:00:00,6705.0,1071.0,238.0,132.0,7926.0,4705.0,203.0
2023-07-04 11:00:00,6902.0,1087.0,237.0,131.0,7524.0,4481.0,202.0
2023-07-04 12:00:00,7139.0,1140.0,236.0,130.0,6954.0,4130.0,238.0
2023-07-04 13:00:00,7778.0,1124.0,238.0,130.0,6148.0,3620.0,250.0
2023-07-04 14:00:00,9076.0,1279.0,236.0,140.0,5137.0,3227.0,249.0
2023-07-04 15:00:00,10241.0,1310.0,237.0,146.0,3772.0,2792.0,252.0
2023-07-04 16:00:00,11115.0,1333.0,236.0,195.0,2342.0,2240.0,275.0
2023-07-04 17:00:00,12284.0,1524.0,237.0,213.0,1118.0,1394.0,286.0
2023-07-04 18:00:00,13136.0,1637.0,235.0,207.0,404.0,972.0,285.0
2023-07-04 19:00:00,13159.0,1660.0,236.0,199.0,26.0,1023.0,286.0
2023-07-04 20:00:00,11378.0,1416.0,235.0,150.0,0.0,1265.0,288.0
2023-07-04 21:00:00,10232.0,1446.0,234.0,133.0,0.0,1221.0,287.0
2023-07-04 22:00:00,9420.0,1400.0,243.0,126.0,0.0,1202.0,287.0
2023-07-04 23:00:00,9236.0,1228.0,245.0,126.0,0.0,1090.0,286.0
