Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
38424,2023-05-21 00:00:00,526.35,6740.0,664.0,241.0,275.0,0.0,3557.0,46.0
38425,2023-05-21 01:00:00,537.1,6837.0,667.0,239.0,275.0,0.0,3373.0,46.0
38426,2023-05-21 02:00:00,530.5,6693.0,657.0,239.0,275.0,139.0,3309.0,46.0
38427,2023-05-21 03:00:00,510.5,6419.0,658.0,237.0,275.0,635.0,3131.0,46.0
38428,2023-05-21 04:00:00,505.56,6422.0,663.0,237.0,277.0,1365.0,2565.0,46.0
38429,2023-05-21 05:00:00,505.55,6832.0,706.0,226.0,278.0,3076.0,1227.0,46.0
38430,2023-05-21 06:00:00,465.2,6797.0,697.0,218.0,285.0,5054.0,460.0,46.0
38431,2023-05-21 07:00:00,400.13,6096.0,680.0,216.0,299.0,6690.0,461.0,41.0
38432,2023-05-21 08:00:00,360.6,5877.0,675.0,221.0,264.0,7728.0,911.0,38.0
38433,2023-05-21 09:00:00,342.67,6068.0,727.0,221.0,252.0,8337.0,1523.0,38.0
38434,2023-05-21 10:00:00,338.49,6085.0,722.0,219.0,241.0,8493.0,1634.0,38.0
38435,2023-05-21 11:00:00,339.96,6019.0,696.0,223.0,241.0,8314.0,1612.0,38.0
38436,2023-05-21 12:00:00,336.72,5694.0,649.0,238.0,241.0,7923.0,1643.0,38.0
38437,2023-05-21 13:00:00,360.07,5904.0,689.0,237.0,256.0,6975.0,1676.0,38.0
38438,2023-05-21 14:00:00,398.19,6109.0,686.0,239.0,292.0,5448.0,1705.0,38.0
38439,2023-05-21 15:00:00,475.76,7326.0,851.0,239.0,297.0,3793.0,1715.0,43.0
38440,2023-05-21 16:00:00,558.21,8172.0,953.0,237.0,300.0,1850.0,1775.0,46.0
38441,2023-05-21 17:00:00,609.1,8814.0,1006.0,228.0,318.0,686.0,1936.0,46.0
38442,2023-05-21 18:00:00,622.35,8929.0,1019.0,236.0,304.0,129.0,2228.0,46.0
38443,2023-05-21 19:00:00,597.38,8834.0,1021.0,238.0,297.0,0.0,2869.0,46.0
38444,2023-05-21 20:00:00,574.16,8400.0,1020.0,237.0,291.0,0.0,3234.0,46.0
38445,2023-05-21 21:00:00,573.62,8020.0,893.0,236.0,289.0,0.0,3101.0,46.0
38446,2023-05-21 22:00:00,586.77,8061.0,1012.0,232.0,259.0,0.0,2839.0,46.0
38447,2023-05-21 23:00:00,597.34,8035.0,1034.0,233.0,223.0,0.0,2636.0,46.0
