Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38400,2023-05-20 00:00:00,119.8,3119.0,1742.0,2794.0,12644.0,0.0,4710.0,158.0
38401,2023-05-20 01:00:00,127.51,3398.0,1763.0,2796.0,13017.0,0.0,4234.0,160.0
38402,2023-05-20 02:00:00,140.38,3856.0,1801.0,2798.0,12941.0,0.0,4067.0,159.0
38403,2023-05-20 03:00:00,125.6,3401.0,1808.0,2798.0,12673.0,58.0,5010.0,157.0
38404,2023-05-20 04:00:00,109.21,2991.0,1758.0,2800.0,12626.0,333.0,6102.0,160.0
38405,2023-05-20 05:00:00,110.12,3117.0,1760.0,2801.0,12966.0,975.0,5648.0,159.0
38406,2023-05-20 06:00:00,115.63,3327.0,1743.0,2801.0,13645.0,1622.0,4152.0,154.0
38407,2023-05-20 07:00:00,117.01,3509.0,1734.0,2800.0,13917.0,2021.0,4133.0,160.0
38408,2023-05-20 08:00:00,111.92,2961.0,1721.0,2800.0,9674.0,2397.0,6087.0,156.0
38409,2023-05-20 09:00:00,109.07,2908.0,1699.0,2803.0,7995.0,2824.0,7642.0,155.0
38410,2023-05-20 10:00:00,114.21,3100.0,1705.0,2803.0,8482.0,2871.0,7033.0,159.0
38411,2023-05-20 11:00:00,118.18,2901.0,1659.0,2803.0,7807.0,2535.0,5991.0,153.0
38412,2023-05-20 12:00:00,127.82,2891.0,1633.0,2803.0,7071.0,1988.0,5375.0,155.0
38413,2023-05-20 13:00:00,138.27,3080.0,1645.0,2802.0,7105.0,1278.0,5270.0,151.0
38414,2023-05-20 14:00:00,122.09,3115.0,1707.0,2802.0,8450.0,998.0,7342.0,150.0
38415,2023-05-20 15:00:00,111.63,3164.0,1726.0,2800.0,12291.0,679.0,6450.0,152.0
38416,2023-05-20 16:00:00,114.28,3154.0,1745.0,2797.0,14363.0,258.0,4154.0,155.0
38417,2023-05-20 17:00:00,130.88,3734.0,1790.0,2798.0,14400.0,37.0,3830.0,155.0
38418,2023-05-20 18:00:00,134.43,3870.0,1820.0,2805.0,14251.0,8.0,3976.0,159.0
38419,2023-05-20 19:00:00,135.94,3850.0,1815.0,2804.0,13892.0,0.0,3947.0,156.0
38420,2023-05-20 20:00:00,137.43,3735.0,1796.0,2804.0,13318.0,0.0,3682.0,156.0
38421,2023-05-20 21:00:00,136.2,3434.0,1765.0,2803.0,12289.0,0.0,3507.0,158.0
38422,2023-05-20 22:00:00,123.03,3066.0,1735.0,2802.0,12687.0,0.0,3715.0,153.0
38423,2023-05-20 23:00:00,116.59,3014.0,1712.0,2801.0,12770.0,0.0,4636.0,148.0
