UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-09 00:00:00,3125.0,2130.0,2816.0,8810.0,0.0,4393.0,154.0
2023-05-09 01:00:00,3269.0,2102.0,2817.0,9759.0,0.0,3602.0,151.0
2023-05-09 02:00:00,3789.0,2140.0,2819.0,9846.0,0.0,3551.0,149.0
2023-05-09 03:00:00,3697.0,2177.0,2820.0,10206.0,41.0,3280.0,157.0
2023-05-09 04:00:00,3880.0,2318.0,2816.0,11321.0,260.0,2692.0,158.0
2023-05-09 05:00:00,3858.0,2436.0,2816.0,11719.0,668.0,2783.0,167.0
2023-05-09 06:00:00,3331.0,2238.0,2819.0,11182.0,1205.0,2831.0,166.0
2023-05-09 07:00:00,3033.0,2190.0,2817.0,11131.0,1738.0,2339.0,146.0
2023-05-09 08:00:00,2923.0,2199.0,2816.0,10464.0,2052.0,3125.0,129.0
2023-05-09 09:00:00,3041.0,2220.0,2817.0,10121.0,2309.0,3278.0,141.0
2023-05-09 10:00:00,3242.0,2236.0,2809.0,10243.0,2037.0,2667.0,149.0
2023-05-09 11:00:00,3210.0,2218.0,2808.0,10924.0,2032.0,2155.0,147.0
2023-05-09 12:00:00,3150.0,2262.0,2808.0,11232.0,1739.0,1590.0,160.0
2023-05-09 13:00:00,3109.0,2298.0,2807.0,11190.0,1486.0,1702.0,176.0
2023-05-09 14:00:00,3144.0,2314.0,2809.0,11511.0,1071.0,1503.0,179.0
2023-05-09 15:00:00,3083.0,2267.0,2812.0,11776.0,593.0,2149.0,181.0
2023-05-09 16:00:00,3145.0,2279.0,2812.0,12190.0,228.0,1385.0,185.0
2023-05-09 17:00:00,3584.0,2322.0,2812.0,12116.0,12.0,898.0,185.0
2023-05-09 18:00:00,3862.0,2354.0,2813.0,11985.0,0.0,739.0,182.0
2023-05-09 19:00:00,3838.0,2312.0,2816.0,11541.0,0.0,538.0,185.0
2023-05-09 20:00:00,3832.0,2306.0,2816.0,10873.0,0.0,465.0,188.0
2023-05-09 21:00:00,3783.0,2168.0,2815.0,10334.0,0.0,514.0,186.0
2023-05-09 22:00:00,3706.0,2127.0,2814.0,10345.0,0.0,651.0,181.0
2023-05-09 23:00:00,3781.0,2131.0,2813.0,10461.0,0.0,773.0,180.0
