Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
43752,2023-12-29 00:00:00,209.28,3942.0,6486.0,5573.0,5282.0,0.0,4318.0,182.0
43753,2023-12-29 01:00:00,187.84,3399.0,6450.0,5576.0,5240.0,0.0,5613.0,180.0
43754,2023-12-29 02:00:00,180.43,3219.0,6268.0,5576.0,4706.0,0.0,6464.0,180.0
43755,2023-12-29 03:00:00,179.85,3317.0,6434.0,5576.0,4920.0,0.0,6828.0,178.0
43756,2023-12-29 04:00:00,177.26,3365.0,6488.0,5576.0,5071.0,0.0,7290.0,180.0
43757,2023-12-29 05:00:00,169.52,3325.0,6491.0,5576.0,6183.0,0.0,7323.0,177.0
43758,2023-12-29 06:00:00,161.94,3381.0,6596.0,5526.0,8401.0,197.0,6660.0,177.0
43759,2023-12-29 07:00:00,152.61,3408.0,6625.0,5370.0,10635.0,1050.0,5767.0,178.0
43760,2023-12-29 08:00:00,157.83,3374.0,6580.0,5446.0,10138.0,1950.0,4007.0,178.0
43761,2023-12-29 09:00:00,171.62,3344.0,6557.0,5283.0,8564.0,2503.0,2517.0,177.0
43762,2023-12-29 10:00:00,188.05,3410.0,6665.0,5090.0,7350.0,2652.0,1548.0,180.0
43763,2023-12-29 11:00:00,200.52,3361.0,6616.0,5322.0,5759.0,2387.0,1322.0,179.0
43764,2023-12-29 12:00:00,207.18,3419.0,6702.0,5250.0,6527.0,1775.0,658.0,180.0
43765,2023-12-29 13:00:00,195.95,3952.0,6728.0,5421.0,10501.0,779.0,474.0,177.0
43766,2023-12-29 14:00:00,198.91,4039.0,6747.0,5383.0,10839.0,103.0,691.0,180.0
43767,2023-12-29 15:00:00,201.45,4077.0,6850.0,5319.0,10871.0,0.0,666.0,180.0
43768,2023-12-29 16:00:00,193.2,4046.0,6873.0,5347.0,11603.0,0.0,1026.0,184.0
43769,2023-12-29 17:00:00,192.69,4038.0,6835.0,5352.0,11279.0,0.0,1370.0,177.0
43770,2023-12-29 18:00:00,193.67,4047.0,6823.0,5341.0,11138.0,0.0,1387.0,180.0
43771,2023-12-29 19:00:00,195.16,4022.0,6720.0,5016.0,11289.0,0.0,1177.0,179.0
43772,2023-12-29 20:00:00,202.55,4021.0,6556.0,4453.0,10882.0,0.0,971.0,180.0
43773,2023-12-29 21:00:00,211.49,4035.0,6545.0,4039.0,10056.0,0.0,1094.0,182.0
43774,2023-12-29 22:00:00,245.03,4180.0,6734.0,3165.0,7507.0,0.0,1366.0,181.0
43775,2023-12-29 23:00:00,239.56,4289.0,6607.0,2697.0,8457.0,0.0,1582.0,179.0
