Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
39024,2023-06-15 00:00:00,150.36,1.0,0.0,29.0,12.0,14.0
39025,2023-06-15 01:00:00,133.65,1.0,0.0,32.0,16.0,14.0
39026,2023-06-15 02:00:00,140.33,1.0,0.0,29.0,16.0,14.0
39027,2023-06-15 03:00:00,92.53,1.0,42.0,17.0,17.0,14.0
39028,2023-06-15 04:00:00,51.1,2.0,134.0,5.0,17.0,14.0
39029,2023-06-15 05:00:00,60.25,6.0,142.0,0.0,17.0,15.0
39030,2023-06-15 06:00:00,73.28,6.0,110.0,0.0,17.0,15.0
39031,2023-06-15 07:00:00,82.16,6.0,92.0,2.0,17.0,15.0
39032,2023-06-15 08:00:00,223.26,6.0,2.0,8.0,16.0,14.0
39033,2023-06-15 09:00:00,241.0,6.0,0.0,7.0,17.0,15.0
39034,2023-06-15 10:00:00,127.59,6.0,41.0,6.0,17.0,15.0
39035,2023-06-15 11:00:00,99.5,6.0,60.0,11.0,17.0,15.0
39036,2023-06-15 12:00:00,91.13,6.0,68.0,13.0,17.0,15.0
39037,2023-06-15 13:00:00,117.73,6.0,37.0,20.0,18.0,16.0
39038,2023-06-15 14:00:00,58.87,6.0,131.0,23.0,18.0,16.0
39039,2023-06-15 15:00:00,52.87,6.0,157.0,19.0,18.0,16.0
39040,2023-06-15 16:00:00,33.79,6.0,275.0,23.0,18.0,16.0
39041,2023-06-15 17:00:00,28.77,6.0,324.0,15.0,17.0,15.0
39042,2023-06-15 18:00:00,29.47,6.0,320.0,10.0,17.0,15.0
39043,2023-06-15 19:00:00,28.02,6.0,302.0,9.0,16.0,13.0
39044,2023-06-15 20:00:00,26.27,6.0,312.0,23.0,15.0,13.0
39045,2023-06-15 21:00:00,31.13,1.0,205.0,18.0,15.0,13.0
39046,2023-06-15 22:00:00,74.01,1.0,72.0,2.0,18.0,13.0
39047,2023-06-15 23:00:00,145.28,1.0,21.0,1.0,18.0,13.0
