Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
43704,2023-12-27 00:00:00,15.22,0.0,636.0,35.0,28.0,19.0
43705,2023-12-27 01:00:00,14.36,0.0,636.0,38.0,29.0,18.0
43706,2023-12-27 02:00:00,14.24,0.0,636.0,44.0,29.0,18.0
43707,2023-12-27 03:00:00,13.61,0.0,689.0,64.0,31.0,19.0
43708,2023-12-27 04:00:00,13.55,0.0,689.0,66.0,32.0,19.0
43709,2023-12-27 05:00:00,15.2,0.0,742.0,69.0,36.0,23.0
43710,2023-12-27 06:00:00,14.99,0.0,747.0,75.0,37.0,23.0
43711,2023-12-27 07:00:00,13.29,0.0,845.0,90.0,37.0,23.0
43712,2023-12-27 08:00:00,13.15,0.0,849.0,97.0,37.0,23.0
43713,2023-12-27 09:00:00,13.09,0.0,849.0,101.0,37.0,23.0
43714,2023-12-27 10:00:00,13.76,0.0,849.0,92.0,38.0,24.0
43715,2023-12-27 11:00:00,12.51,0.0,904.0,94.0,36.0,23.0
43716,2023-12-27 12:00:00,12.6,0.0,904.0,88.0,35.0,23.0
43717,2023-12-27 13:00:00,16.24,0.0,905.0,84.0,43.0,30.0
43718,2023-12-27 14:00:00,12.61,0.0,905.0,84.0,37.0,23.0
43719,2023-12-27 15:00:00,12.83,0.0,890.0,81.0,37.0,23.0
43720,2023-12-27 16:00:00,12.92,0.0,889.0,75.0,37.0,23.0
43721,2023-12-27 17:00:00,12.68,0.0,869.0,70.0,37.0,22.0
43722,2023-12-27 18:00:00,14.15,0.0,782.0,53.0,37.0,22.0
43723,2023-12-27 19:00:00,15.5,0.0,685.0,37.0,36.0,21.0
43724,2023-12-27 20:00:00,14.41,0.0,685.0,22.0,32.0,19.0
43725,2023-12-27 21:00:00,14.55,0.0,685.0,17.0,30.0,19.0
43726,2023-12-27 22:00:00,13.95,0.0,685.0,12.0,27.0,18.0
43727,2023-12-27 23:00:00,14.04,0.0,685.0,5.0,29.0,18.0
