Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35952,2023-02-07 00:00:00,156.22,286.0,410.0,1.0,34.0,20.0
35953,2023-02-07 01:00:00,155.67,287.0,412.0,2.0,35.0,20.0
35954,2023-02-07 02:00:00,156.37,287.0,414.0,5.0,40.0,25.0
35955,2023-02-07 03:00:00,153.31,286.0,425.0,8.0,40.0,25.0
35956,2023-02-07 04:00:00,156.41,302.0,427.0,14.0,41.0,26.0
35957,2023-02-07 05:00:00,164.61,578.0,728.0,14.0,39.0,24.0
35958,2023-02-07 06:00:00,181.32,700.0,736.0,9.0,42.0,27.0
35959,2023-02-07 07:00:00,190.24,734.0,689.0,9.0,36.0,20.0
35960,2023-02-07 08:00:00,204.63,787.0,631.0,6.0,37.0,21.0
35961,2023-02-07 09:00:00,212.68,784.0,574.0,3.0,37.0,20.0
35962,2023-02-07 10:00:00,234.54,787.0,443.0,5.0,37.0,21.0
35963,2023-02-07 11:00:00,230.96,767.0,450.0,7.0,36.0,21.0
35964,2023-02-07 12:00:00,230.6,767.0,452.0,10.0,36.0,23.0
35965,2023-02-07 13:00:00,229.62,767.0,452.0,15.0,41.0,26.0
35966,2023-02-07 14:00:00,228.36,762.0,452.0,15.0,36.0,20.0
35967,2023-02-07 15:00:00,171.05,599.0,690.0,22.0,39.0,23.0
35968,2023-02-07 16:00:00,163.37,578.0,715.0,35.0,39.0,23.0
35969,2023-02-07 17:00:00,162.36,578.0,715.0,38.0,37.0,20.0
35970,2023-02-07 18:00:00,143.87,509.0,786.0,37.0,37.0,20.0
35971,2023-02-07 19:00:00,142.01,499.0,773.0,48.0,35.0,18.0
35972,2023-02-07 20:00:00,163.71,366.0,453.0,34.0,42.0,27.0
35973,2023-02-07 21:00:00,153.99,300.0,434.0,37.0,51.0,37.0
35974,2023-02-07 22:00:00,135.76,271.0,466.0,37.0,39.0,23.0
35975,2023-02-07 23:00:00,134.28,269.0,467.0,29.0,32.0,17.0
