UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-15 00:00:00,0.0,175.0,48.0,20.0,19.0
2023-05-15 01:00:00,0.0,175.0,25.0,20.0,19.0
2023-05-15 02:00:00,0.0,250.0,39.0,21.0,19.0
2023-05-15 03:00:00,0.0,362.0,17.0,23.0,18.0
2023-05-15 04:00:00,0.0,459.0,14.0,28.0,19.0
2023-05-15 05:00:00,0.0,511.0,10.0,36.0,26.0
2023-05-15 06:00:00,0.0,555.0,11.0,33.0,20.0
2023-05-15 07:00:00,0.0,537.0,9.0,32.0,19.0
2023-05-15 08:00:00,0.0,376.0,2.0,35.0,29.0
2023-05-15 09:00:00,0.0,356.0,9.0,27.0,21.0
2023-05-15 10:00:00,0.0,306.0,12.0,20.0,16.0
2023-05-15 11:00:00,0.0,319.0,21.0,19.0,17.0
2023-05-15 12:00:00,0.0,316.0,23.0,20.0,18.0
2023-05-15 13:00:00,0.0,333.0,33.0,32.0,29.0
2023-05-15 14:00:00,0.0,333.0,32.0,27.0,17.0
2023-05-15 15:00:00,0.0,360.0,31.0,29.0,16.0
2023-05-15 16:00:00,0.0,392.0,24.0,36.0,27.0
2023-05-15 17:00:00,0.0,351.0,12.0,30.0,19.0
2023-05-15 18:00:00,0.0,374.0,7.0,48.0,42.0
2023-05-15 19:00:00,0.0,274.0,1.0,26.0,14.0
2023-05-15 20:00:00,0.0,269.0,25.0,26.0,18.0
2023-05-15 21:00:00,0.0,179.0,29.0,23.0,18.0
2023-05-15 22:00:00,0.0,269.0,14.0,24.0,21.0
2023-05-15 23:00:00,0.0,270.0,9.0,22.0,20.0
