UTC time,nat_gas,hydro,wind,biomass,unknown
2023-08-14 00:00:00,0.0,166.0,7.0,16.0,13.0
2023-08-14 01:00:00,0.0,166.0,7.0,15.0,13.0
2023-08-14 02:00:00,0.0,166.0,6.0,16.0,13.0
2023-08-14 03:00:00,0.0,167.0,6.0,16.0,13.0
2023-08-14 04:00:00,0.0,258.0,4.0,16.0,14.0
2023-08-14 05:00:00,0.0,322.0,4.0,17.0,14.0
2023-08-14 06:00:00,0.0,323.0,3.0,17.0,15.0
2023-08-14 07:00:00,0.0,323.0,2.0,18.0,16.0
2023-08-14 08:00:00,0.0,162.0,3.0,18.0,16.0
2023-08-14 09:00:00,0.0,138.0,8.0,26.0,26.0
2023-08-14 10:00:00,0.0,172.0,10.0,20.0,18.0
2023-08-14 11:00:00,0.0,46.0,11.0,20.0,19.0
2023-08-14 12:00:00,1.0,51.0,10.0,20.0,18.0
2023-08-14 13:00:00,0.0,51.0,6.0,22.0,17.0
2023-08-14 14:00:00,0.0,51.0,10.0,36.0,30.0
2023-08-14 15:00:00,0.0,256.0,7.0,27.0,17.0
2023-08-14 16:00:00,0.0,369.0,4.0,29.0,23.0
2023-08-14 17:00:00,0.0,363.0,1.0,28.0,24.0
2023-08-14 18:00:00,0.0,338.0,0.0,22.0,16.0
2023-08-14 19:00:00,0.0,338.0,0.0,22.0,14.0
2023-08-14 20:00:00,0.0,272.0,0.0,19.0,13.0
2023-08-14 21:00:00,0.0,94.0,0.0,18.0,13.0
2023-08-14 22:00:00,0.0,158.0,1.0,16.0,13.0
2023-08-14 23:00:00,0.0,158.0,7.0,16.0,13.0
