Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
42960,2023-11-26 00:00:00,348.39,477.0,8.0,1.0,31.0,16.0
42961,2023-11-26 01:00:00,352.39,478.0,0.0,1.0,33.0,16.0
42962,2023-11-26 02:00:00,320.35,478.0,54.0,0.0,32.0,15.0
42963,2023-11-26 03:00:00,317.52,477.0,59.0,0.0,32.0,15.0
42964,2023-11-26 04:00:00,320.91,478.0,53.0,0.0,32.0,15.0
42965,2023-11-26 05:00:00,256.37,478.0,199.0,0.0,34.0,17.0
42966,2023-11-26 06:00:00,251.59,482.0,216.0,0.0,34.0,18.0
42967,2023-11-26 07:00:00,244.62,482.0,236.0,0.0,34.0,17.0
42968,2023-11-26 08:00:00,230.04,512.0,303.0,0.0,34.0,17.0
42969,2023-11-26 09:00:00,233.82,512.0,289.0,0.0,34.0,17.0
42970,2023-11-26 10:00:00,231.65,512.0,297.0,0.0,34.0,17.0
42971,2023-11-26 11:00:00,233.82,512.0,290.0,0.0,33.0,17.0
42972,2023-11-26 12:00:00,235.48,512.0,285.0,0.0,32.0,17.0
42973,2023-11-26 13:00:00,214.44,512.0,367.0,0.0,33.0,17.0
42974,2023-11-26 14:00:00,186.47,512.0,500.0,0.0,31.0,13.0
42975,2023-11-26 15:00:00,183.86,513.0,516.0,0.0,31.0,13.0
42976,2023-11-26 16:00:00,186.47,512.0,500.0,0.0,31.0,13.0
42977,2023-11-26 17:00:00,184.21,513.0,514.0,0.0,31.0,13.0
42978,2023-11-26 18:00:00,185.44,512.0,508.0,0.0,31.0,14.0
42979,2023-11-26 19:00:00,185.59,511.0,504.0,0.0,31.0,13.0
42980,2023-11-26 20:00:00,229.32,506.0,299.0,0.0,31.0,13.0
42981,2023-11-26 21:00:00,228.99,504.0,299.0,0.0,31.0,13.0
42982,2023-11-26 22:00:00,236.41,413.0,222.0,0.0,30.0,13.0
42983,2023-11-26 23:00:00,276.5,408.0,123.0,0.0,29.0,13.0
