Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
43776,2023-12-30 00:00:00,66.59,0.0,541.0,2063.0,0.0,260.0,371.0,30.0
43777,2023-12-30 01:00:00,59.46,0.0,360.0,1465.0,0.0,312.0,372.0,31.0
43778,2023-12-30 02:00:00,41.75,0.0,211.0,1386.0,0.0,299.0,370.0,31.0
43779,2023-12-30 03:00:00,35.93,0.0,210.0,1747.0,0.0,284.0,372.0,30.0
43780,2023-12-30 04:00:00,33.1,0.0,210.0,1941.0,0.0,318.0,370.0,30.0
43781,2023-12-30 05:00:00,32.19,0.0,213.0,2067.0,0.0,308.0,366.0,30.0
43782,2023-12-30 06:00:00,30.36,0.0,214.0,2183.0,0.0,347.0,366.0,28.0
43783,2023-12-30 07:00:00,28.07,0.0,217.0,2311.0,1.0,419.0,361.0,23.0
43784,2023-12-30 08:00:00,30.04,0.0,219.0,1853.0,146.0,554.0,361.0,24.0
43785,2023-12-30 09:00:00,29.87,0.0,224.0,1364.0,551.0,714.0,360.0,24.0
43786,2023-12-30 10:00:00,26.04,0.0,225.0,1232.0,881.0,966.0,357.0,22.0
43787,2023-12-30 11:00:00,23.81,0.0,223.0,1197.0,1105.0,1111.0,361.0,23.0
43788,2023-12-30 12:00:00,23.3,0.0,218.0,1091.0,1101.0,1237.0,360.0,23.0
43789,2023-12-30 13:00:00,22.51,0.0,217.0,974.0,1033.0,1573.0,359.0,24.0
43790,2023-12-30 14:00:00,25.04,0.0,244.0,955.0,819.0,1753.0,362.0,24.0
43791,2023-12-30 15:00:00,40.23,0.0,413.0,956.0,489.0,1887.0,359.0,23.0
43792,2023-12-30 16:00:00,41.19,0.0,420.0,984.0,151.0,2155.0,361.0,23.0
43793,2023-12-30 17:00:00,36.53,0.0,422.0,1306.0,3.0,2511.0,357.0,22.0
43794,2023-12-30 18:00:00,35.98,0.0,503.0,1931.0,0.0,2712.0,356.0,22.0
43795,2023-12-30 19:00:00,38.06,0.0,535.0,1797.0,0.0,2833.0,360.0,23.0
43796,2023-12-30 20:00:00,33.91,0.0,478.0,1700.0,0.0,3034.0,355.0,22.0
43797,2023-12-30 21:00:00,25.26,0.0,302.0,1163.0,0.0,3108.0,352.0,23.0
43798,2023-12-30 22:00:00,20.9,0.0,214.0,730.0,0.0,3147.0,361.0,25.0
43799,2023-12-30 23:00:00,21.94,0.0,214.0,615.0,0.0,3097.0,364.0,27.0
