,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-06-26 00:00:00,226.4,178.0,1609.0,0.0,0.0,13.0,1854.0,109.0,348.0
1,2023-06-26 01:00:00,233.64,178.0,1856.0,0.0,0.0,79.0,1802.0,119.0,353.0
2,2023-06-26 02:00:00,286.34,177.0,2606.0,0.0,0.0,150.0,1146.0,114.0,353.0
3,2023-06-26 03:00:00,362.71,174.0,2893.0,0.0,0.0,153.0,239.0,102.0,419.0
4,2023-06-26 04:00:00,387.62,176.0,3025.0,0.0,0.0,154.0,26.0,57.0,425.0
5,2023-06-26 05:00:00,390.51,176.0,3003.0,0.0,0.0,153.0,25.0,34.0,430.0
6,2023-06-26 06:00:00,390.66,177.0,3091.0,0.0,0.0,153.0,21.0,29.0,422.0
7,2023-06-26 07:00:00,390.61,179.0,2967.0,0.0,0.0,153.0,0.0,33.0,367.0
8,2023-06-26 08:00:00,397.59,180.0,2706.0,0.0,0.0,149.0,0.0,25.0,443.0
9,2023-06-26 09:00:00,413.32,181.0,2486.0,0.0,0.0,57.0,0.0,15.0,462.0
10,2023-06-26 10:00:00,425.94,181.0,2196.0,0.0,0.0,12.0,0.0,5.0,467.0
11,2023-06-26 11:00:00,427.93,180.0,2068.0,0.0,0.0,10.0,8.0,6.0,478.0
12,2023-06-26 12:00:00,432.91,182.0,1817.0,0.0,0.0,10.0,10.0,13.0,486.0
13,2023-06-26 13:00:00,428.7,179.0,1757.0,0.0,0.0,10.0,43.0,12.0,490.0
14,2023-06-26 14:00:00,332.31,176.0,1119.0,0.0,0.0,10.0,693.0,9.0,491.0
15,2023-06-26 15:00:00,216.37,174.0,741.0,0.0,0.0,10.0,1669.0,12.0,439.0
16,2023-06-26 16:00:00,187.25,174.0,669.0,0.0,0.0,10.0,2025.0,22.0,421.0
17,2023-06-26 17:00:00,177.41,174.0,634.0,0.0,0.0,10.0,2131.0,51.0,416.0
18,2023-06-26 18:00:00,179.04,174.0,642.0,0.0,0.0,10.0,2102.0,75.0,424.0
19,2023-06-26 19:00:00,183.89,156.0,821.0,0.0,0.0,10.0,2100.0,86.0,412.0
20,2023-06-26 20:00:00,192.05,169.0,932.0,0.0,0.0,10.0,2091.0,64.0,402.0
21,2023-06-26 21:00:00,198.11,176.0,1034.0,0.0,0.0,10.0,2065.0,31.0,373.0
22,2023-06-26 22:00:00,206.83,178.0,1081.0,0.0,0.0,10.0,1954.0,20.0,368.0
23,2023-06-26 23:00:00,215.5,179.0,1334.0,0.0,0.0,10.0,1988.0,38.0,376.0
