UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,430.0,2348.0,0.0,0.0,34.0,292.0,0.0,319.0
2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,430.0,2689.0,0.0,0.0,100.0,146.0,44.0,315.0
2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,429.0,2800.0,0.0,0.0,142.0,55.0,0.0,322.0
2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,429.0,2866.0,0.0,0.0,145.0,26.0,1.0,402.0
2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,396.0,2822.0,0.0,0.0,138.0,25.0,0.0,405.0
2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,366.0,2854.0,0.0,0.0,18.0,1.0,16.0,334.0
2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,347.0,2883.0,0.0,0.0,139.0,23.0,24.0,418.0
2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,346.0,2866.0,0.0,0.0,144.0,13.0,1.0,416.0
2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,346.0,2816.0,0.0,0.0,132.0,0.0,0.0,372.0
2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,344.0,2603.0,0.0,0.0,13.0,0.0,0.0,384.0
2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,347.0,2245.0,0.0,0.0,7.0,1.0,0.0,392.0
2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,345.0,2245.0,0.0,0.0,7.0,1.0,0.0,395.0
2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,344.0,2031.0,0.0,0.0,7.0,1.0,0.0,403.0
2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,347.0,1962.0,0.0,0.0,7.0,1.0,0.0,406.0
2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,346.0,1929.0,0.0,0.0,7.0,13.0,2.0,405.0
2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,347.0,1918.0,0.0,0.0,7.0,96.0,3.0,420.0
2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,347.0,1913.0,0.0,0.0,7.0,182.0,8.0,425.0
2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,347.0,1893.0,0.0,0.0,7.0,299.0,11.0,428.0
2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,348.0,2200.0,0.0,0.0,7.0,420.0,10.0,436.0
2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,348.0,2211.0,0.0,0.0,7.0,616.0,11.0,433.0
2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,349.0,2289.0,0.0,0.0,7.0,590.0,4.0,428.0
2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,348.0,2293.0,0.0,0.0,7.0,552.0,1.0,415.0
2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,348.0,2428.0,0.0,0.0,7.0,440.0,0.0,406.0
2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,347.0,2508.0,0.0,0.0,7.0,478.0,0.0,406.0
