Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40848,2023-08-30 00:00:00,2024-07-17 00:00:00,3.1,230.61,487.0,30.0,687.0,0.0,700.0,0.0,0.0,15.0
40849,2023-08-30 01:00:00,2024-07-17 00:00:00,3.1,199.74,392.0,29.0,688.0,0.0,699.0,0.0,0.0,15.0
40850,2023-08-30 02:00:00,2024-07-17 00:00:00,3.1,226.09,474.0,28.0,688.0,0.0,701.0,0.0,0.0,15.0
40851,2023-08-30 03:00:00,2024-07-17 00:00:00,3.1,229.41,488.0,30.0,688.0,0.0,713.0,0.0,0.0,15.0
40852,2023-08-30 04:00:00,2024-07-17 00:00:00,3.1,224.04,488.0,33.0,689.0,0.0,767.0,1.0,0.0,16.0
40853,2023-08-30 05:00:00,2024-07-17 00:00:00,3.1,219.39,489.0,33.0,688.0,0.0,812.0,6.0,2.0,16.0
40854,2023-08-30 06:00:00,2024-07-17 00:00:00,3.1,219.78,494.0,32.0,689.0,0.0,812.0,17.0,1.0,16.0
40855,2023-08-30 07:00:00,2024-07-17 00:00:00,3.1,227.53,508.0,30.0,689.0,0.0,759.0,30.0,2.0,17.0
40856,2023-08-30 08:00:00,2024-07-17 00:00:00,3.1,201.68,421.0,28.0,689.0,0.0,742.0,39.0,1.0,16.0
40857,2023-08-30 09:00:00,2024-07-17 00:00:00,3.1,165.24,312.0,29.0,689.0,0.0,734.0,43.0,2.0,16.0
40858,2023-08-30 10:00:00,2024-07-17 00:00:00,3.1,139.9,237.0,26.0,689.0,0.0,681.0,48.0,1.0,16.0
40859,2023-08-30 11:00:00,2024-07-17 00:00:00,3.1,139.36,230.0,29.0,689.0,0.0,654.0,48.0,2.0,14.0
40860,2023-08-30 12:00:00,2024-07-17 00:00:00,3.1,140.69,230.0,27.0,689.0,0.0,625.0,51.0,2.0,12.0
40861,2023-08-30 13:00:00,2024-07-17 00:00:00,3.1,160.86,293.0,26.0,689.0,0.0,687.0,51.0,2.0,16.0
40862,2023-08-30 14:00:00,2024-07-17 00:00:00,3.1,197.52,404.0,27.0,690.0,0.0,730.0,32.0,2.0,17.0
40863,2023-08-30 15:00:00,2024-07-17 00:00:00,3.1,220.04,475.0,27.0,690.0,0.0,744.0,15.0,2.0,17.0
40864,2023-08-30 16:00:00,2024-07-17 00:00:00,3.1,218.11,476.0,28.0,690.0,0.0,777.0,5.0,2.0,17.0
40865,2023-08-30 17:00:00,2024-07-17 00:00:00,3.1,217.79,486.0,33.0,690.0,0.0,821.0,2.0,2.0,16.0
40866,2023-08-30 18:00:00,2024-07-17 00:00:00,3.1,215.89,480.0,33.0,690.0,0.0,824.0,0.0,2.0,13.0
40867,2023-08-30 19:00:00,2024-07-17 00:00:00,3.1,217.97,478.0,31.0,690.0,0.0,793.0,0.0,2.0,13.0
40868,2023-08-30 20:00:00,2024-07-17 00:00:00,3.1,221.72,480.0,28.0,690.0,0.0,757.0,0.0,2.0,13.0
40869,2023-08-30 21:00:00,2024-07-17 00:00:00,3.1,224.08,484.0,29.0,690.0,0.0,747.0,0.0,2.0,13.0
40870,2023-08-30 22:00:00,2024-07-17 00:00:00,3.1,226.94,480.0,30.0,690.0,0.0,711.0,0.0,0.0,14.0
40871,2023-08-30 23:00:00,2024-07-17 00:00:00,3.1,197.64,384.0,42.0,690.0,0.0,712.0,0.0,0.0,14.0
