Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42024,2023-10-18 00:00:00,2024-07-17 00:00:00,3.1,698.67,528.0,34.0,0.0,0.0,73.0,0.0,1.0,15.0
42025,2023-10-18 01:00:00,2024-07-17 00:00:00,3.1,700.45,534.0,32.0,0.0,0.0,72.0,1.0,1.0,15.0
42026,2023-10-18 02:00:00,2024-07-17 00:00:00,3.1,655.93,526.0,31.0,0.0,0.0,117.0,1.0,1.0,14.0
42027,2023-10-18 03:00:00,2024-07-17 00:00:00,3.1,526.27,527.0,32.0,0.0,0.0,296.0,0.0,1.0,15.0
42028,2023-10-18 04:00:00,2024-07-17 00:00:00,3.1,413.83,528.0,33.0,0.0,0.0,548.0,1.0,1.0,14.0
42029,2023-10-18 05:00:00,2024-07-17 00:00:00,3.1,369.09,544.0,33.0,0.0,0.0,711.0,5.0,1.0,14.0
42030,2023-10-18 06:00:00,2024-07-17 00:00:00,3.1,418.7,547.0,32.0,0.0,0.0,522.0,34.0,1.0,14.0
42031,2023-10-18 07:00:00,2024-07-17 00:00:00,3.1,467.31,543.0,32.0,0.0,0.0,342.0,85.0,1.0,18.0
42032,2023-10-18 08:00:00,2024-07-17 00:00:00,3.1,482.7,460.0,32.0,0.0,0.0,199.0,135.0,1.0,18.0
42033,2023-10-18 09:00:00,2024-07-17 00:00:00,3.1,448.91,352.0,36.0,0.0,0.0,139.0,170.0,1.0,18.0
42034,2023-10-18 10:00:00,2024-07-17 00:00:00,3.1,446.62,325.0,31.0,0.0,0.0,109.0,180.0,1.0,18.0
42035,2023-10-18 11:00:00,2024-07-17 00:00:00,3.1,451.49,326.0,31.0,0.0,0.0,108.0,174.0,1.0,18.0
42036,2023-10-18 12:00:00,2024-07-17 00:00:00,3.1,465.62,326.0,31.0,0.0,0.0,106.0,154.0,1.0,18.0
42037,2023-10-18 13:00:00,2024-07-17 00:00:00,3.1,475.85,347.0,32.0,0.0,0.0,141.0,119.0,1.0,18.0
42038,2023-10-18 14:00:00,2024-07-17 00:00:00,3.1,449.3,437.0,32.0,0.0,0.0,309.0,68.0,1.0,18.0
42039,2023-10-18 15:00:00,2024-07-17 00:00:00,3.1,385.3,542.0,33.0,0.0,0.0,635.0,19.0,1.0,18.0
42040,2023-10-18 16:00:00,2024-07-17 00:00:00,3.1,366.83,542.0,38.0,0.0,0.0,720.0,2.0,1.0,18.0
42041,2023-10-18 17:00:00,2024-07-17 00:00:00,3.1,362.68,534.0,37.0,0.0,0.0,725.0,2.0,1.0,18.0
42042,2023-10-18 18:00:00,2024-07-17 00:00:00,3.1,421.82,552.0,36.0,0.0,0.0,548.0,1.0,1.0,18.0
42043,2023-10-18 19:00:00,2024-07-17 00:00:00,3.1,499.3,553.0,33.0,0.0,0.0,362.0,1.0,1.0,15.0
42044,2023-10-18 20:00:00,2024-07-17 00:00:00,3.1,576.93,545.0,33.0,0.0,0.0,223.0,1.0,1.0,15.0
42045,2023-10-18 21:00:00,2024-07-17 00:00:00,3.1,615.69,483.0,33.0,0.0,0.0,148.0,1.0,1.0,15.0
42046,2023-10-18 22:00:00,2024-07-17 00:00:00,3.1,653.21,424.0,32.0,0.0,0.0,90.0,1.0,1.0,18.0
42047,2023-10-18 23:00:00,2024-07-17 00:00:00,3.1,637.27,331.0,32.0,0.0,0.0,77.0,1.0,1.0,18.0
