UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-04-02 00:00:00,268.0,50.0,697.0,0.0,194.0,0.0,1.0,20.0
2023-04-02 01:00:00,307.0,50.0,697.0,0.0,191.0,0.0,1.0,20.0
2023-04-02 02:00:00,314.0,53.0,697.0,0.0,191.0,0.0,1.0,19.0
2023-04-02 03:00:00,316.0,56.0,697.0,0.0,189.0,0.0,1.0,19.0
2023-04-02 04:00:00,315.0,60.0,697.0,0.0,232.0,0.0,1.0,18.0
2023-04-02 05:00:00,258.0,62.0,697.0,0.0,464.0,7.0,0.0,18.0
2023-04-02 06:00:00,256.0,61.0,697.0,0.0,651.0,26.0,0.0,18.0
2023-04-02 07:00:00,256.0,55.0,697.0,0.0,624.0,50.0,0.0,19.0
2023-04-02 08:00:00,256.0,55.0,697.0,0.0,463.0,76.0,0.0,20.0
2023-04-02 09:00:00,256.0,52.0,696.0,0.0,417.0,91.0,0.0,19.0
2023-04-02 10:00:00,270.0,51.0,698.0,0.0,443.0,105.0,0.0,19.0
2023-04-02 11:00:00,268.0,53.0,698.0,0.0,311.0,109.0,0.0,21.0
2023-04-02 12:00:00,260.0,48.0,697.0,0.0,226.0,105.0,0.0,21.0
2023-04-02 13:00:00,264.0,48.0,697.0,0.0,212.0,98.0,0.0,20.0
2023-04-02 14:00:00,275.0,50.0,698.0,0.0,243.0,65.0,0.0,19.0
2023-04-02 15:00:00,259.0,50.0,697.0,0.0,533.0,31.0,0.0,20.0
2023-04-02 16:00:00,257.0,57.0,697.0,0.0,719.0,11.0,0.0,19.0
2023-04-02 17:00:00,345.0,57.0,697.0,0.0,721.0,0.0,0.0,19.0
2023-04-02 18:00:00,319.0,56.0,697.0,0.0,732.0,0.0,0.0,19.0
2023-04-02 19:00:00,259.0,53.0,697.0,0.0,656.0,0.0,1.0,19.0
2023-04-02 20:00:00,256.0,51.0,697.0,0.0,541.0,0.0,1.0,19.0
2023-04-02 21:00:00,255.0,51.0,697.0,0.0,435.0,0.0,0.0,19.0
2023-04-02 22:00:00,266.0,42.0,697.0,0.0,298.0,0.0,1.0,18.0
2023-04-02 23:00:00,266.0,45.0,697.0,0.0,277.0,0.0,1.0,18.0
