Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40464,2023-08-14 00:00:00,2024-07-17 00:00:00,3.1,158.59,369.0,23.0,690.0,0.0,725.0,0.0,1.0,14.0
40465,2023-08-14 01:00:00,2024-07-17 00:00:00,3.1,155.33,352.0,23.0,690.0,0.0,697.0,0.0,1.0,14.0
40466,2023-08-14 02:00:00,2024-07-17 00:00:00,3.1,159.42,367.0,23.0,690.0,0.0,707.0,0.0,1.0,15.0
40467,2023-08-14 03:00:00,2024-07-17 00:00:00,3.1,196.69,486.0,24.0,690.0,0.0,707.0,0.0,2.0,14.0
40468,2023-08-14 04:00:00,2024-07-17 00:00:00,3.1,198.98,502.0,24.0,690.0,0.0,723.0,7.0,2.0,14.0
40469,2023-08-14 05:00:00,2024-07-17 00:00:00,3.1,179.65,449.0,26.0,690.0,0.0,738.0,33.0,2.0,15.0
40470,2023-08-14 06:00:00,2024-07-17 00:00:00,3.1,149.7,380.0,25.0,691.0,0.0,799.0,80.0,2.0,14.0
40471,2023-08-14 07:00:00,2024-07-17 00:00:00,3.1,134.49,341.0,24.0,691.0,0.0,779.0,140.0,2.0,16.0
40472,2023-08-14 08:00:00,2024-07-17 00:00:00,3.1,117.57,271.0,22.0,691.0,0.0,635.0,185.0,1.0,16.0
40473,2023-08-14 09:00:00,2024-07-17 00:00:00,3.1,125.62,306.0,23.0,691.0,0.0,678.0,204.0,1.0,16.0
40474,2023-08-14 10:00:00,2024-07-17 00:00:00,3.1,119.79,293.0,23.0,691.0,0.0,697.0,210.0,1.0,15.0
40475,2023-08-14 11:00:00,2024-07-17 00:00:00,3.1,111.7,271.0,23.0,690.0,0.0,703.0,217.0,1.0,15.0
40476,2023-08-14 12:00:00,2024-07-17 00:00:00,3.1,112.27,270.0,21.0,690.0,0.0,705.0,194.0,1.0,16.0
40477,2023-08-14 13:00:00,2024-07-17 00:00:00,3.1,144.37,364.0,21.0,690.0,0.0,715.0,164.0,1.0,15.0
40478,2023-08-14 14:00:00,2024-07-17 00:00:00,3.1,171.36,454.0,22.0,690.0,0.0,749.0,131.0,0.0,15.0
40479,2023-08-14 15:00:00,2024-07-17 00:00:00,3.1,178.98,481.0,22.0,690.0,0.0,790.0,89.0,0.0,16.0
40480,2023-08-14 16:00:00,2024-07-17 00:00:00,3.1,187.2,511.0,23.0,690.0,0.0,843.0,37.0,0.0,16.0
40481,2023-08-14 17:00:00,2024-07-17 00:00:00,3.1,190.13,514.0,29.0,690.0,0.0,858.0,5.0,0.0,15.0
40482,2023-08-14 18:00:00,2024-07-17 00:00:00,3.1,193.63,525.0,29.0,690.0,0.0,856.0,0.0,0.0,16.0
40483,2023-08-14 19:00:00,2024-07-17 00:00:00,3.1,194.4,526.0,25.0,690.0,0.0,847.0,0.0,0.0,16.0
40484,2023-08-14 20:00:00,2024-07-17 00:00:00,3.1,196.56,526.0,24.0,690.0,0.0,823.0,0.0,0.0,16.0
40485,2023-08-14 21:00:00,2024-07-17 00:00:00,3.1,194.47,507.0,24.0,690.0,0.0,790.0,0.0,0.0,16.0
40486,2023-08-14 22:00:00,2024-07-17 00:00:00,3.1,202.87,516.0,23.0,690.0,0.0,731.0,0.0,0.0,15.0
40487,2023-08-14 23:00:00,2024-07-17 00:00:00,3.1,204.87,513.0,26.0,690.0,0.0,707.0,0.0,0.0,14.0
