Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
37872,2023-04-28 00:00:00,2024-07-17 00:00:00,3.1,210.95,266.0,37.0,697.0,0.0,182.0,0.0,0.0,19.0
37873,2023-04-28 01:00:00,2024-07-17 00:00:00,3.1,208.77,257.0,38.0,696.0,0.0,169.0,0.0,0.0,19.0
37874,2023-04-28 02:00:00,2024-07-17 00:00:00,3.1,211.19,266.0,40.0,696.0,0.0,186.0,0.0,0.0,19.0
37875,2023-04-28 03:00:00,2024-07-17 00:00:00,3.1,189.31,252.0,42.0,696.0,0.0,296.0,0.0,0.0,19.0
37876,2023-04-28 04:00:00,2024-07-17 00:00:00,3.1,166.89,252.0,45.0,697.0,0.0,500.0,7.0,0.0,18.0
37877,2023-04-28 05:00:00,2024-07-17 00:00:00,3.1,148.64,247.0,46.0,697.0,0.0,680.0,29.0,0.0,18.0
37878,2023-04-28 06:00:00,2024-07-17 00:00:00,3.1,145.63,247.0,42.0,696.0,0.0,689.0,57.0,0.0,18.0
37879,2023-04-28 07:00:00,2024-07-17 00:00:00,3.1,145.45,246.0,38.0,696.0,0.0,658.0,78.0,0.0,19.0
37880,2023-04-28 08:00:00,2024-07-17 00:00:00,3.1,148.04,247.0,36.0,696.0,0.0,610.0,93.0,0.0,20.0
37881,2023-04-28 09:00:00,2024-07-17 00:00:00,3.1,190.81,319.0,36.0,696.0,0.0,444.0,94.0,0.0,19.0
37882,2023-04-28 10:00:00,2024-07-17 00:00:00,3.1,244.73,396.0,38.0,696.0,0.0,265.0,82.0,0.0,19.0
37883,2023-04-28 11:00:00,2024-07-17 00:00:00,3.1,254.7,408.0,38.0,696.0,0.0,236.0,75.0,0.0,20.0
37884,2023-04-28 12:00:00,2024-07-17 00:00:00,3.1,253.63,409.0,37.0,696.0,0.0,248.0,71.0,0.0,19.0
37885,2023-04-28 13:00:00,2024-07-17 00:00:00,3.1,251.9,408.0,36.0,696.0,0.0,263.0,63.0,0.0,19.0
37886,2023-04-28 14:00:00,2024-07-17 00:00:00,3.1,267.06,481.0,35.0,696.0,0.0,343.0,55.0,0.0,18.0
37887,2023-04-28 15:00:00,2024-07-17 00:00:00,3.1,268.53,557.0,36.0,696.0,0.0,520.0,39.0,0.0,19.0
37888,2023-04-28 16:00:00,2024-07-17 00:00:00,3.1,257.42,563.0,38.0,696.0,0.0,640.0,23.0,0.0,18.0
37889,2023-04-28 17:00:00,2024-07-17 00:00:00,3.1,249.04,563.0,42.0,696.0,0.0,735.0,4.0,0.0,19.0
37890,2023-04-28 18:00:00,2024-07-17 00:00:00,3.1,247.77,561.0,39.0,696.0,0.0,742.0,0.0,0.0,19.0
37891,2023-04-28 19:00:00,2024-07-17 00:00:00,3.1,222.92,463.0,37.0,696.0,0.0,701.0,0.0,1.0,19.0
37892,2023-04-28 20:00:00,2024-07-17 00:00:00,3.1,192.11,361.0,35.0,696.0,0.0,669.0,0.0,0.0,19.0
37893,2023-04-28 21:00:00,2024-07-17 00:00:00,3.1,170.64,250.0,35.0,696.0,0.0,438.0,0.0,0.0,19.0
37894,2023-04-28 22:00:00,2024-07-17 00:00:00,3.1,44.0,12.0,34.0,696.0,0.0,287.0,0.0,0.0,19.0
37895,2023-04-28 23:00:00,2024-07-17 00:00:00,3.1,42.56,7.0,37.0,696.0,0.0,231.0,0.0,0.0,19.0
