Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40944,2023-09-03 00:00:00,211.07,392.0,30.0,691.0,0.0,587.0,0.0,0.0,16.0
40945,2023-09-03 01:00:00,209.44,383.0,29.0,690.0,0.0,572.0,0.0,0.0,16.0
40946,2023-09-03 02:00:00,209.44,383.0,29.0,691.0,0.0,571.0,0.0,0.0,16.0
40947,2023-09-03 03:00:00,208.55,383.0,29.0,691.0,0.0,579.0,0.0,0.0,15.0
40948,2023-09-03 04:00:00,201.95,382.0,29.0,690.0,0.0,637.0,3.0,0.0,16.0
40949,2023-09-03 05:00:00,203.36,387.0,32.0,690.0,0.0,624.0,27.0,0.0,16.0
40950,2023-09-03 06:00:00,176.41,322.0,32.0,690.0,0.0,630.0,66.0,0.0,16.0
40951,2023-09-03 07:00:00,144.07,239.0,30.0,690.0,0.0,601.0,101.0,0.0,16.0
40952,2023-09-03 08:00:00,143.47,247.0,31.0,690.0,0.0,637.0,127.0,0.0,17.0
40953,2023-09-03 09:00:00,142.12,228.0,30.0,690.0,0.0,517.0,161.0,0.0,17.0
40954,2023-09-03 10:00:00,147.5,225.0,30.0,690.0,0.0,425.0,166.0,0.0,17.0
40955,2023-09-03 11:00:00,162.89,225.0,30.0,690.0,0.0,269.0,147.0,0.0,17.0
40956,2023-09-03 12:00:00,166.23,225.0,29.0,690.0,0.0,254.0,124.0,0.0,17.0
40957,2023-09-03 13:00:00,164.79,225.0,27.0,690.0,0.0,277.0,107.0,0.0,16.0
40958,2023-09-03 14:00:00,160.76,252.0,28.0,690.0,0.0,483.0,67.0,0.0,16.0
40959,2023-09-03 15:00:00,183.41,352.0,29.0,689.0,0.0,694.0,36.0,0.0,16.0
40960,2023-09-03 16:00:00,218.12,473.0,30.0,689.0,0.0,769.0,10.0,0.0,16.0
40961,2023-09-03 17:00:00,221.02,479.0,35.0,690.0,0.0,771.0,2.0,0.0,16.0
40962,2023-09-03 18:00:00,221.4,480.0,35.0,690.0,0.0,772.0,0.0,0.0,17.0
40963,2023-09-03 19:00:00,216.59,466.0,28.0,690.0,0.0,768.0,0.0,0.0,17.0
40964,2023-09-03 20:00:00,220.22,475.0,28.0,690.0,0.0,759.0,0.0,0.0,16.0
40965,2023-09-03 21:00:00,232.47,477.0,28.0,690.0,0.0,649.0,0.0,0.0,16.0
40966,2023-09-03 22:00:00,238.77,482.0,29.0,691.0,0.0,607.0,0.0,1.0,16.0
40967,2023-09-03 23:00:00,208.92,394.0,29.0,691.0,0.0,611.0,0.0,1.0,16.0
