Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36384,2023-02-25 00:00:00,2024-07-17 00:00:00,3.1,652.28,11120.0,1154.0,325.0,307.0,0.0,2147.0,254.0
36385,2023-02-25 01:00:00,2024-07-17 00:00:00,3.1,650.86,11080.0,1287.0,324.0,307.0,0.0,2137.0,254.0
36386,2023-02-25 02:00:00,2024-07-17 00:00:00,3.1,646.88,11023.0,1320.0,323.0,307.0,0.0,2211.0,252.0
36387,2023-02-25 03:00:00,2024-07-17 00:00:00,3.1,641.1,11089.0,1250.0,323.0,307.0,0.0,2385.0,257.0
36388,2023-02-25 04:00:00,2024-07-17 00:00:00,3.1,637.61,11179.0,1167.0,323.0,306.0,0.0,2516.0,261.0
36389,2023-02-25 05:00:00,2024-07-17 00:00:00,3.1,625.63,11061.0,1148.0,324.0,307.0,8.0,2782.0,260.0
36390,2023-02-25 06:00:00,2024-07-17 00:00:00,3.1,597.32,10834.0,1143.0,326.0,313.0,163.0,3313.0,259.0
36391,2023-02-25 07:00:00,2024-07-17 00:00:00,3.1,552.71,10721.0,1150.0,326.0,368.0,601.0,4138.0,260.0
36392,2023-02-25 08:00:00,2024-07-17 00:00:00,3.1,519.2,10312.0,1154.0,324.0,387.0,1352.0,4333.0,262.0
36393,2023-02-25 09:00:00,2024-07-17 00:00:00,3.1,504.68,10273.0,1168.0,326.0,389.0,1929.0,4302.0,262.0
36394,2023-02-25 10:00:00,2024-07-17 00:00:00,3.1,494.89,10230.0,1159.0,328.0,380.0,2170.0,4438.0,258.0
36395,2023-02-25 11:00:00,2024-07-17 00:00:00,3.1,478.08,9933.0,1162.0,327.0,373.0,2380.0,4713.0,262.0
36396,2023-02-25 12:00:00,2024-07-17 00:00:00,3.1,470.91,9773.0,1157.0,325.0,372.0,2074.0,5174.0,261.0
36397,2023-02-25 13:00:00,2024-07-17 00:00:00,3.1,474.65,9746.0,1159.0,329.0,383.0,1593.0,5436.0,261.0
36398,2023-02-25 14:00:00,2024-07-17 00:00:00,3.1,492.45,9879.0,1159.0,328.0,385.0,771.0,5589.0,261.0
36399,2023-02-25 15:00:00,2024-07-17 00:00:00,3.1,512.16,10157.0,1183.0,326.0,384.0,252.0,5520.0,262.0
36400,2023-02-25 16:00:00,2024-07-17 00:00:00,3.1,532.95,11380.0,1179.0,328.0,381.0,28.0,5687.0,259.0
36401,2023-02-25 17:00:00,2024-07-17 00:00:00,3.1,536.57,11700.0,1181.0,330.0,388.0,0.0,5745.0,262.0
36402,2023-02-25 18:00:00,2024-07-17 00:00:00,3.1,533.41,11410.0,1181.0,333.0,404.0,0.0,5690.0,261.0
36403,2023-02-25 19:00:00,2024-07-17 00:00:00,3.1,527.43,10716.0,1180.0,332.0,402.0,0.0,5522.0,261.0
36404,2023-02-25 20:00:00,2024-07-17 00:00:00,3.1,528.94,10507.0,1181.0,334.0,398.0,0.0,5357.0,258.0
36405,2023-02-25 21:00:00,2024-07-17 00:00:00,3.1,531.29,10065.0,1178.0,341.0,392.0,0.0,5036.0,261.0
36406,2023-02-25 22:00:00,2024-07-17 00:00:00,3.1,528.84,9579.0,1165.0,344.0,384.0,0.0,4854.0,261.0
36407,2023-02-25 23:00:00,2024-07-17 00:00:00,3.1,538.33,9205.0,1151.0,346.0,316.0,0.0,4426.0,257.0
