Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43056,2023-11-30 00:00:00,2024-07-17 00:00:00,3.1,649.58,13529.0,1847.0,404.0,270.0,0.0,2729.0,237.0
43057,2023-11-30 01:00:00,2024-07-17 00:00:00,3.1,649.01,13131.0,1845.0,405.0,248.0,0.0,2660.0,239.0
43058,2023-11-30 02:00:00,2024-07-17 00:00:00,3.1,653.44,13174.0,1846.0,401.0,223.0,0.0,2569.0,237.0
43059,2023-11-30 03:00:00,2024-07-17 00:00:00,3.1,666.78,13495.0,1846.0,402.0,198.0,0.0,2292.0,239.0
43060,2023-11-30 04:00:00,2024-07-17 00:00:00,3.1,676.78,14112.0,1874.0,401.0,173.0,0.0,2149.0,261.0
43061,2023-11-30 05:00:00,2024-07-17 00:00:00,3.1,685.08,15184.0,2233.0,402.0,174.0,0.0,2021.0,267.0
43062,2023-11-30 06:00:00,2024-07-17 00:00:00,3.1,694.77,17247.0,2644.0,403.0,190.0,73.0,1906.0,263.0
43063,2023-11-30 07:00:00,2024-07-17 00:00:00,3.1,696.1,18180.0,2671.0,403.0,196.0,272.0,1826.0,265.0
43064,2023-11-30 08:00:00,2024-07-17 00:00:00,3.1,701.9,18404.0,2667.0,402.0,194.0,544.0,1410.0,264.0
43065,2023-11-30 09:00:00,2024-07-17 00:00:00,3.1,693.3,18266.0,2664.0,398.0,182.0,1035.0,1231.0,265.0
43066,2023-11-30 10:00:00,2024-07-17 00:00:00,3.1,686.77,18207.0,2664.0,395.0,166.0,1499.0,1024.0,269.0
43067,2023-11-30 11:00:00,2024-07-17 00:00:00,3.1,694.84,18224.0,2665.0,395.0,168.0,1327.0,898.0,276.0
43068,2023-11-30 12:00:00,2024-07-17 00:00:00,3.1,708.02,18605.0,2660.0,394.0,179.0,1008.0,801.0,275.0
43069,2023-11-30 13:00:00,2024-07-17 00:00:00,3.1,724.27,18672.0,2673.0,395.0,181.0,542.0,704.0,273.0
43070,2023-11-30 14:00:00,2024-07-17 00:00:00,3.1,735.91,18946.0,2693.0,397.0,222.0,145.0,691.0,272.0
43071,2023-11-30 15:00:00,2024-07-17 00:00:00,3.1,734.81,18789.0,2684.0,396.0,247.0,0.0,823.0,275.0
43072,2023-11-30 16:00:00,2024-07-17 00:00:00,3.1,729.18,18691.0,2679.0,397.0,265.0,0.0,977.0,274.0
43073,2023-11-30 17:00:00,2024-07-17 00:00:00,3.1,726.26,18391.0,2677.0,400.0,270.0,0.0,1029.0,273.0
43074,2023-11-30 18:00:00,2024-07-17 00:00:00,3.1,725.11,18022.0,2678.0,401.0,260.0,0.0,1029.0,269.0
43075,2023-11-30 19:00:00,2024-07-17 00:00:00,3.1,724.43,17108.0,2650.0,402.0,264.0,0.0,934.0,268.0
43076,2023-11-30 20:00:00,2024-07-17 00:00:00,3.1,726.42,16349.0,2279.0,401.0,214.0,0.0,941.0,276.0
43077,2023-11-30 21:00:00,2024-07-17 00:00:00,3.1,721.18,15155.0,1883.0,402.0,205.0,0.0,1064.0,275.0
43078,2023-11-30 22:00:00,2024-07-17 00:00:00,3.1,715.3,14755.0,1894.0,399.0,204.0,0.0,1158.0,279.0
43079,2023-11-30 23:00:00,2024-07-17 00:00:00,3.1,708.05,13875.0,1921.0,403.0,208.0,0.0,1195.0,284.0
