Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36504,2023-03-02 00:00:00,2024-07-17 00:00:00,3.1,736.47,12634.0,1783.0,318.0,305.0,0.0,330.0,260.0
36505,2023-03-02 01:00:00,2024-07-17 00:00:00,3.1,737.09,12802.0,1866.0,320.0,305.0,0.0,306.0,262.0
36506,2023-03-02 02:00:00,2024-07-17 00:00:00,3.1,739.41,12810.0,1858.0,321.0,305.0,0.0,259.0,262.0
36507,2023-03-02 03:00:00,2024-07-17 00:00:00,3.1,742.22,12949.0,1825.0,318.0,305.0,0.0,224.0,263.0
36508,2023-03-02 04:00:00,2024-07-17 00:00:00,3.1,741.85,13539.0,2129.0,316.0,305.0,0.0,190.0,264.0
36509,2023-03-02 05:00:00,2024-07-17 00:00:00,3.1,741.57,14735.0,2388.0,317.0,330.0,52.0,162.0,263.0
36510,2023-03-02 06:00:00,2024-07-17 00:00:00,3.1,722.88,15811.0,2407.0,315.0,334.0,748.0,111.0,269.0
36511,2023-03-02 07:00:00,2024-07-17 00:00:00,3.1,682.38,15849.0,2382.0,305.0,362.0,2040.0,78.0,270.0
36512,2023-03-02 08:00:00,2024-07-17 00:00:00,3.1,643.34,15051.0,2342.0,300.0,366.0,3217.0,61.0,270.0
36513,2023-03-02 09:00:00,2024-07-17 00:00:00,3.1,617.85,14542.0,2131.0,300.0,326.0,4094.0,55.0,270.0
36514,2023-03-02 10:00:00,2024-07-17 00:00:00,3.1,596.33,13974.0,2066.0,305.0,319.0,4722.0,64.0,270.0
36515,2023-03-02 11:00:00,2024-07-17 00:00:00,3.1,589.79,13926.0,2052.0,302.0,319.0,4945.0,83.0,269.0
36516,2023-03-02 12:00:00,2024-07-17 00:00:00,3.1,595.95,13842.0,2038.0,289.0,312.0,4678.0,82.0,266.0
36517,2023-03-02 13:00:00,2024-07-17 00:00:00,3.1,612.49,13435.0,1944.0,292.0,312.0,3890.0,111.0,269.0
36518,2023-03-02 14:00:00,2024-07-17 00:00:00,3.1,653.25,14160.0,2335.0,277.0,311.0,2611.0,126.0,270.0
36519,2023-03-02 15:00:00,2024-07-17 00:00:00,3.1,710.05,15145.0,2367.0,311.0,341.0,976.0,161.0,271.0
36520,2023-03-02 16:00:00,2024-07-17 00:00:00,3.1,742.06,16044.0,2353.0,333.0,346.0,77.0,257.0,267.0
36521,2023-03-02 17:00:00,2024-07-17 00:00:00,3.1,740.06,16183.0,2376.0,340.0,370.0,0.0,366.0,269.0
36522,2023-03-02 18:00:00,2024-07-17 00:00:00,3.1,739.81,16128.0,2377.0,339.0,374.0,0.0,364.0,267.0
36523,2023-03-02 19:00:00,2024-07-17 00:00:00,3.1,739.1,16052.0,2373.0,341.0,379.0,0.0,369.0,270.0
36524,2023-03-02 20:00:00,2024-07-17 00:00:00,3.1,735.04,15014.0,2366.0,340.0,365.0,0.0,375.0,269.0
36525,2023-03-02 21:00:00,2024-07-17 00:00:00,3.1,728.13,13926.0,2198.0,343.0,348.0,0.0,491.0,265.0
36526,2023-03-02 22:00:00,2024-07-17 00:00:00,3.1,726.16,13205.0,1760.0,346.0,296.0,0.0,643.0,261.0
36527,2023-03-02 23:00:00,2024-07-17 00:00:00,3.1,717.72,13210.0,1927.0,339.0,291.0,0.0,792.0,262.0
