UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-06-12 00:00:00,7358.0,922.0,219.0,135.0,0.0,3000.0,242.0
2023-06-12 01:00:00,7686.0,1091.0,220.0,129.0,0.0,2551.0,240.0
2023-06-12 02:00:00,7938.0,1147.0,220.0,129.0,67.0,2170.0,243.0
2023-06-12 03:00:00,8315.0,965.0,218.0,164.0,442.0,1802.0,243.0
2023-06-12 04:00:00,9628.0,1251.0,220.0,181.0,1437.0,1231.0,242.0
2023-06-12 05:00:00,10577.0,1286.0,220.0,170.0,3284.0,397.0,241.0
2023-06-12 06:00:00,10363.0,1242.0,222.0,176.0,5320.0,355.0,242.0
2023-06-12 07:00:00,9236.0,1189.0,220.0,162.0,6638.0,936.0,241.0
2023-06-12 08:00:00,8428.0,877.0,219.0,149.0,6915.0,1534.0,243.0
2023-06-12 09:00:00,8528.0,869.0,218.0,145.0,7401.0,1437.0,240.0
2023-06-12 10:00:00,8611.0,1021.0,217.0,133.0,7534.0,1328.0,241.0
2023-06-12 11:00:00,8848.0,1139.0,218.0,132.0,7566.0,1421.0,243.0
2023-06-12 12:00:00,8739.0,1081.0,214.0,133.0,7375.0,1645.0,243.0
2023-06-12 13:00:00,9034.0,1091.0,212.0,135.0,6581.0,1877.0,240.0
2023-06-12 14:00:00,9776.0,1148.0,213.0,142.0,5227.0,1967.0,242.0
2023-06-12 15:00:00,10123.0,1108.0,218.0,171.0,3695.0,2110.0,243.0
2023-06-12 16:00:00,10686.0,1210.0,222.0,189.0,2080.0,2041.0,249.0
2023-06-12 17:00:00,11284.0,1199.0,223.0,191.0,850.0,1910.0,249.0
2023-06-12 18:00:00,11520.0,1195.0,223.0,184.0,275.0,2437.0,249.0
2023-06-12 19:00:00,10838.0,1200.0,226.0,176.0,24.0,2846.0,252.0
2023-06-12 20:00:00,10384.0,1193.0,225.0,173.0,0.0,2947.0,251.0
2023-06-12 21:00:00,9486.0,966.0,220.0,173.0,0.0,2892.0,240.0
2023-06-12 22:00:00,8855.0,897.0,217.0,135.0,0.0,2488.0,242.0
2023-06-12 23:00:00,8754.0,903.0,216.0,129.0,0.0,2293.0,245.0
