Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37824,2023-04-26 00:00:00,2024-07-17 00:00:00,3.1,548.25,8721.0,1334.0,258.0,251.0,0.0,3917.0,259.0
37825,2023-04-26 01:00:00,2024-07-17 00:00:00,3.1,543.15,8775.0,1358.0,258.0,251.0,0.0,4084.0,259.0
37826,2023-04-26 02:00:00,2024-07-17 00:00:00,3.1,538.0,8707.0,1358.0,260.0,251.0,0.0,4195.0,258.0
37827,2023-04-26 03:00:00,2024-07-17 00:00:00,3.1,527.68,8718.0,1376.0,261.0,276.0,40.0,4437.0,261.0
37828,2023-04-26 04:00:00,2024-07-17 00:00:00,3.1,547.03,10540.0,1859.0,258.0,278.0,535.0,4293.0,260.0
37829,2023-04-26 05:00:00,2024-07-17 00:00:00,3.1,536.27,11612.0,1957.0,248.0,278.0,1849.0,3998.0,266.0
37830,2023-04-26 06:00:00,2024-07-17 00:00:00,3.1,471.26,10518.0,1805.0,249.0,305.0,3766.0,4214.0,270.0
37831,2023-04-26 07:00:00,2024-07-17 00:00:00,3.1,421.11,9059.0,1393.0,250.0,327.0,4589.0,4534.0,269.0
37832,2023-04-26 08:00:00,2024-07-17 00:00:00,3.1,405.08,8748.0,1380.0,249.0,304.0,4593.0,5053.0,268.0
37833,2023-04-26 09:00:00,2024-07-17 00:00:00,3.1,402.25,9008.0,1398.0,245.0,300.0,4580.0,5497.0,267.0
37834,2023-04-26 10:00:00,2024-07-17 00:00:00,3.1,415.97,9289.0,1425.0,249.0,284.0,4114.0,5504.0,271.0
37835,2023-04-26 11:00:00,2024-07-17 00:00:00,3.1,418.4,9395.0,1390.0,249.0,275.0,4202.0,5405.0,269.0
37836,2023-04-26 12:00:00,2024-07-17 00:00:00,3.1,415.88,9157.0,1338.0,250.0,275.0,4233.0,5262.0,269.0
37837,2023-04-26 13:00:00,2024-07-17 00:00:00,3.1,434.78,9452.0,1331.0,249.0,273.0,3602.0,5184.0,269.0
37838,2023-04-26 14:00:00,2024-07-17 00:00:00,3.1,454.33,9834.0,1446.0,248.0,272.0,3066.0,5106.0,269.0
37839,2023-04-26 15:00:00,2024-07-17 00:00:00,3.1,498.14,10601.0,1703.0,248.0,296.0,2292.0,4485.0,269.0
37840,2023-04-26 16:00:00,2024-07-17 00:00:00,3.1,563.57,11566.0,1773.0,249.0,324.0,1047.0,3709.0,269.0
37841,2023-04-26 17:00:00,2024-07-17 00:00:00,3.1,624.92,12770.0,1871.0,251.0,344.0,320.0,2843.0,272.0
37842,2023-04-26 18:00:00,2024-07-17 00:00:00,3.1,656.09,13132.0,1919.0,254.0,339.0,19.0,2303.0,283.0
37843,2023-04-26 19:00:00,2024-07-17 00:00:00,3.1,655.59,13096.0,1912.0,258.0,332.0,0.0,2342.0,272.0
37844,2023-04-26 20:00:00,2024-07-17 00:00:00,3.1,637.46,12245.0,1848.0,266.0,307.0,0.0,2664.0,267.0
37845,2023-04-26 21:00:00,2024-07-17 00:00:00,3.1,618.54,11457.0,1829.0,272.0,308.0,0.0,2958.0,261.0
37846,2023-04-26 22:00:00,2024-07-17 00:00:00,3.1,602.26,10308.0,1802.0,273.0,256.0,0.0,3062.0,260.0
37847,2023-04-26 23:00:00,2024-07-17 00:00:00,3.1,601.48,10063.0,1442.0,271.0,250.0,0.0,3066.0,260.0
