Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
38976,2023-06-13 00:00:00,158.56,712.0,163.0,2083.0,600.0,0.0,212.0,23.0
38977,2023-06-13 01:00:00,160.49,720.0,162.0,2085.0,609.0,0.0,182.0,25.0
38978,2023-06-13 02:00:00,161.08,718.0,163.0,2085.0,597.0,2.0,173.0,24.0
38979,2023-06-13 03:00:00,157.07,721.0,167.0,2084.0,662.0,51.0,174.0,23.0
38980,2023-06-13 04:00:00,147.37,728.0,166.0,2085.0,799.0,201.0,166.0,26.0
38981,2023-06-13 05:00:00,143.95,746.0,164.0,2083.0,772.0,388.0,180.0,27.0
38982,2023-06-13 06:00:00,142.46,764.0,161.0,2084.0,681.0,644.0,135.0,25.0
38983,2023-06-13 07:00:00,135.09,750.0,158.0,2086.0,583.0,973.0,77.0,25.0
38984,2023-06-13 08:00:00,127.14,737.0,150.0,2083.0,578.0,1205.0,65.0,24.0
38985,2023-06-13 09:00:00,125.09,748.0,152.0,2085.0,606.0,1312.0,67.0,24.0
38986,2023-06-13 10:00:00,128.56,749.0,154.0,2083.0,527.0,1272.0,63.0,23.0
38987,2023-06-13 11:00:00,130.39,754.0,152.0,2083.0,546.0,1195.0,73.0,23.0
38988,2023-06-13 12:00:00,127.05,712.0,159.0,2084.0,537.0,1136.0,71.0,23.0
38989,2023-06-13 13:00:00,132.44,732.0,157.0,2084.0,636.0,945.0,61.0,24.0
38990,2023-06-13 14:00:00,139.41,742.0,156.0,2083.0,757.0,644.0,53.0,24.0
38991,2023-06-13 15:00:00,145.81,745.0,156.0,2085.0,876.0,353.0,39.0,25.0
38992,2023-06-13 16:00:00,155.8,768.0,162.0,2083.0,899.0,153.0,40.0,26.0
38993,2023-06-13 17:00:00,158.43,780.0,165.0,2082.0,1016.0,31.0,26.0,27.0
38994,2023-06-13 18:00:00,149.77,770.0,165.0,2083.0,1247.0,0.0,23.0,27.0
38995,2023-06-13 19:00:00,159.13,772.0,166.0,2087.0,1000.0,0.0,23.0,25.0
38996,2023-06-13 20:00:00,168.2,763.0,167.0,2087.0,755.0,0.0,17.0,26.0
38997,2023-06-13 21:00:00,171.61,777.0,166.0,2085.0,709.0,0.0,37.0,25.0
38998,2023-06-13 22:00:00,173.01,781.0,168.0,2085.0,666.0,0.0,66.0,24.0
38999,2023-06-13 23:00:00,168.94,754.0,168.0,2084.0,630.0,0.0,101.0,23.0
